onset	duration	participant	experiment_name	block_order	video_list	trial_type	prop_correct
0.0	26	SAXE_NES2_s003	DOTSloc_Exp2	1	1	rest	0.375
26.013	26	SAXE_NES2_s003	DOTSloc_Exp2	1	1	social	0.375
52.03999999999999	26	SAXE_NES2_s003	DOTSloc_Exp2	1	1	physics	0.375
78.071	26	SAXE_NES2_s003	DOTSloc_Exp2	1	1	social	0.375
104.09499999999998	26	SAXE_NES2_s003	DOTSloc_Exp2	1	1	social	0.375
130.12	26	SAXE_NES2_s003	DOTSloc_Exp2	1	1	physics	0.375
156.15	26	SAXE_NES2_s003	DOTSloc_Exp2	1	1	physics	0.375
182.18	26	SAXE_NES2_s003	DOTSloc_Exp2	1	1	social	0.375
208.205	26	SAXE_NES2_s003	DOTSloc_Exp2	1	1	physics	0.375
234.229	26	SAXE_NES2_s003	DOTSloc_Exp2	1	1	rest	0.375
260.238	26	SAXE_NES2_s003	DOTSloc_Exp2	1	1	physics	0.375
286.259	26	SAXE_NES2_s003	DOTSloc_Exp2	1	1	social	0.375
312.285	26	SAXE_NES2_s003	DOTSloc_Exp2	1	1	physics	0.375
338.313	26	SAXE_NES2_s003	DOTSloc_Exp2	1	1	physics	0.375
364.338	26	SAXE_NES2_s003	DOTSloc_Exp2	1	1	social	0.375
390.365	26	SAXE_NES2_s003	DOTSloc_Exp2	1	1	social	0.375
416.395	26	SAXE_NES2_s003	DOTSloc_Exp2	1	1	physics	0.375
442.421	26	SAXE_NES2_s003	DOTSloc_Exp2	1	1	social	0.375
468.447	26	SAXE_NES2_s003	DOTSloc_Exp2	1	1	rest	0.375
