onset	duration	trial_type	response_time	trial_type_specific	trial_type_morespecific	experiment_name	participant	correct	time_elapsed	trial_n	correct_answer	subject_correct	event	identical_tests	stim_ID	scenario_string	domain	task	prop_correct	stim_path
0.0020000000000024	10.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s003	n/a	42956	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.5625	n/a
10.012	7.5	both_fam	n/a	both_agent-solidity_fam	both_agent-solidity_trial-19_fam	VOE_Exp2	SAXE_NES2_s003	n/a	50466	1.0	n/a	n/a	fam	no	47.0	trial-19	both	agent-solidity	0.5625	stimuli/VOE/physics-psychology/efficiency_2.5_agent-solidity/trial_19/fam.mp4
17.781	7.5	both_exp	n/a	both_agent-solidity_exp	both_agent-solidity_trial-19_exp	VOE_Exp2	SAXE_NES2_s003	n/a	58235	1.0	n/a	n/a	exp	no	47.0	trial-19	both	agent-solidity	0.5625	stimuli/VOE/physics-psychology/efficiency_2.5_agent-solidity/trial_19/exp.mp4
25.546	6.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s003	n/a	64500	1.0	n/a	n/a	n/a	n/a	47.0	trial-19	n/a	n/a	0.5625	n/a
31.556999999999995	2.0	check	0.7907000000011176	check	check	VOE_Exp2	SAXE_NES2_s003	1.0	66511	1.0	False	True	exp	no	47.0	trial-19	both	infer-constraint	0.5625	stimuli/VOE/physics-psychology/infer_constraint_3.1/trial_34_around/agent.png
33.565000000000005	7.5	both_fam	n/a	both_infer-constraint_fam	both_infer-constraint_trial-34-around_fam	VOE_Exp2	SAXE_NES2_s003	n/a	74019	2.0	n/a	n/a	fam	no	61.0	trial-34-around	both	infer-constraint	0.5625	stimuli/VOE/physics-psychology/infer_constraint_3.1/trial_34_around/fam.mp4
41.325	7.5	both_unexp	n/a	both_infer-constraint_unexp	both_infer-constraint_trial-34-around_unexp	VOE_Exp2	SAXE_NES2_s003	n/a	81779	2.0	n/a	n/a	unexp	no	61.0	trial-34-around	both	infer-constraint	0.5625	stimuli/VOE/physics-psychology/infer_constraint_3.1/trial_34_around/unexp.mp4
49.089000000000006	4.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s003	n/a	86043	2.0	n/a	n/a	n/a	n/a	61.0	trial-34-around	n/a	n/a	0.5625	n/a
53.098000000000006	2.0	check	1.5685999999996274	check	check	VOE_Exp2	SAXE_NES2_s003	0.0	88052	2.0	False	False	unexp	no	61.0	trial-34-around	both	agent-solidity	0.5625	stimuli/VOE/physics-psychology/infer_constraint_3.1/trial_5_over/object.png
55.105	7.5	psychology_fam	n/a	psychology_efficiency_fam	psychology_efficiency_trial-2-over_fam	VOE_Exp2	SAXE_NES2_s003	n/a	95559	3.0	n/a	n/a	fam	no	36.0	trial-2-over	psychology	efficiency	0.5625	stimuli/VOE/psychology/efficiency_2.3_obstacleattest/trial_2_over/fam.mp4
