onset	duration	participant	experiment_name	block_order	video_list	trial_type	prop_correct
0.0	26	SAXE_NES2_s011	DOTSloc_Exp2	1	1	rest	0.6875
26.011000000000003	26	SAXE_NES2_s011	DOTSloc_Exp2	1	1	social	0.6875
52.04	26	SAXE_NES2_s011	DOTSloc_Exp2	1	1	physics	0.6875
78.06700000000001	26	SAXE_NES2_s011	DOTSloc_Exp2	1	1	social	0.6875
104.09300000000002	26	SAXE_NES2_s011	DOTSloc_Exp2	1	1	social	0.6875
130.12	26	SAXE_NES2_s011	DOTSloc_Exp2	1	1	physics	0.6875
156.14800000000002	26	SAXE_NES2_s011	DOTSloc_Exp2	1	1	physics	0.6875
182.179	26	SAXE_NES2_s011	DOTSloc_Exp2	1	1	social	0.6875
208.206	26	SAXE_NES2_s011	DOTSloc_Exp2	1	1	physics	0.6875
234.229	26	SAXE_NES2_s011	DOTSloc_Exp2	1	1	rest	0.6875
260.237	26	SAXE_NES2_s011	DOTSloc_Exp2	1	1	physics	0.6875
286.264	26	SAXE_NES2_s011	DOTSloc_Exp2	1	1	social	0.6875
312.29	26	SAXE_NES2_s011	DOTSloc_Exp2	1	1	physics	0.6875
338.321	26	SAXE_NES2_s011	DOTSloc_Exp2	1	1	physics	0.6875
364.351	26	SAXE_NES2_s011	DOTSloc_Exp2	1	1	social	0.6875
390.378	26	SAXE_NES2_s011	DOTSloc_Exp2	1	1	social	0.6875
416.406	26	SAXE_NES2_s011	DOTSloc_Exp2	1	1	physics	0.6875
442.433	26	SAXE_NES2_s011	DOTSloc_Exp2	1	1	social	0.6875
468.46	26	SAXE_NES2_s011	DOTSloc_Exp2	1	1	rest	0.6875
