onset	duration	participant	experiment_name	block_order	video_list	trial_type	prop_correct
0.0	26	SAXE_NES2_s026	DOTSloc_Exp2	1	2	rest	0.75
26.017	26	SAXE_NES2_s026	DOTSloc_Exp2	1	2	social	0.75
52.065	26	SAXE_NES2_s026	DOTSloc_Exp2	1	2	physics	0.75
78.111	26	SAXE_NES2_s026	DOTSloc_Exp2	1	2	social	0.75
104.134	26	SAXE_NES2_s026	DOTSloc_Exp2	1	2	social	0.75
130.17700000000002	26	SAXE_NES2_s026	DOTSloc_Exp2	1	2	physics	0.75
156.216	26	SAXE_NES2_s026	DOTSloc_Exp2	1	2	physics	0.75
182.263	26	SAXE_NES2_s026	DOTSloc_Exp2	1	2	social	0.75
208.311	26	SAXE_NES2_s026	DOTSloc_Exp2	1	2	physics	0.75
234.355	26	SAXE_NES2_s026	DOTSloc_Exp2	1	2	rest	0.75
260.368	26	SAXE_NES2_s026	DOTSloc_Exp2	1	2	physics	0.75
286.415	26	SAXE_NES2_s026	DOTSloc_Exp2	1	2	social	0.75
312.459	26	SAXE_NES2_s026	DOTSloc_Exp2	1	2	physics	0.75
338.493	26	SAXE_NES2_s026	DOTSloc_Exp2	1	2	physics	0.75
364.543	26	SAXE_NES2_s026	DOTSloc_Exp2	1	2	social	0.75
390.588	26	SAXE_NES2_s026	DOTSloc_Exp2	1	2	social	0.75
416.619	26	SAXE_NES2_s026	DOTSloc_Exp2	1	2	physics	0.75
442.654	26	SAXE_NES2_s026	DOTSloc_Exp2	1	2	social	0.75
468.693	26	SAXE_NES2_s026	DOTSloc_Exp2	1	2	rest	0.75
