onset	duration	trial_type	response_time	trial_type_specific	trial_type_morespecific	experiment_name	participant	correct	time_elapsed	trial_n	correct_answer	subject_correct	event	identical_tests	stim_ID	scenario_string	domain	task	prop_correct	stim_path
0.0079999999999955	10.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s018b	n/a	44571	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	n/a
10.019999999999996	7.5	psychology_fam	n/a	psychology_goal_fam	psychology_goal_trial-1_fam	VOE_Exp2	SAXE_NES2_s018b	n/a	52083	1.0	n/a	n/a	fam	no	32.0	trial-1	psychology	goal	1	stimuli/VOE/psychology/goal_1.1_noobstacles/trial_1/fam.mp4
17.787999999999997	7.5	psychology_unexp	n/a	psychology_goal_unexp	psychology_goal_trial-1_unexp	VOE_Exp2	SAXE_NES2_s018b	n/a	59851	1.0	n/a	n/a	unexp	no	32.0	trial-1	psychology	goal	1	stimuli/VOE/psychology/goal_1.1_noobstacles/trial_1/unexp.mp4
25.564	2.0	check	1.3797999999821189	check	check	VOE_Exp2	SAXE_NES2_s018b	1.0	62127	1.0	True	True	unexp	no	32.0	trial-1	psychology	goal	1	stimuli/VOE/psychology/goal_1.1_noobstacles/trial_1/object.png
27.567	4.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s018b	n/a	66130	1.0	n/a	n/a	n/a	n/a	32.0	trial-1	n/a	n/a	1	n/a
31.582	7.5	psychology_fam	n/a	psychology_goal_fam	psychology_goal_trial-19-ramp_fam	VOE_Exp2	SAXE_NES2_s018b	n/a	73645	2.0	n/a	n/a	fam	yes	49.0	trial-19-ramp	psychology	goal	1	stimuli/VOE/psychology/goal_1.1_obstacles/trial_19_ramp/fam_unexp.mp4
39.35	7.5	psychology_unexp	n/a	psychology_goal_unexp	psychology_goal_trial-19-ramp_unexp	VOE_Exp2	SAXE_NES2_s018b	n/a	81413	2.0	n/a	n/a	unexp	yes	49.0	trial-19-ramp	psychology	goal	1	stimuli/VOE/psychology/goal_1.1_obstacles/trial_19_ramp/test.mp4
47.123000000000005	2.0	check	1.0749000000059603	check	check	VOE_Exp2	SAXE_NES2_s018b	1.0	83686	2.0	False	True	unexp	yes	49.0	trial-19-ramp	psychology	goal	1	stimuli/VOE/psychology/efficiency_2.3_obstacleattest/trial_2_over/object.png
49.12899999999999	5.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s018b	n/a	88692	2.0	n/a	n/a	n/a	n/a	49.0	trial-19-ramp	n/a	n/a	1	n/a
54.14099999999999	7.5	physics_fam	n/a	physics_permanence_fam	physics_permanence_boot_fam	VOE_Exp2	SAXE_NES2_s018b	n/a	96204	3.0	n/a	n/a	fam	yes_last4.5s	57.0	boot	physics	permanence	1	stimuli/VOE/physics/permanence_create_one-becomes-two-fan/boot/fam.mp4
61.911	7.5	physics_exp	n/a	physics_permanence_exp	physics_permanence_boot_exp	VOE_Exp2	SAXE_NES2_s018b	n/a	103974	3.0	n/a	n/a	exp	yes_last4.5s	57.0	boot	physics	permanence	1	stimuli/VOE/physics/permanence_create_one-becomes-two-fan/boot/exp.mp4
69.68299999999999	2.0	check	0.7905	check	check	VOE_Exp2	SAXE_NES2_s018b	1.0	106246	3.0	False	True	exp	yes_last4.5s	57.0	boot	physics	permanence	1	stimuli/VOE/physics/permanence_invisible_discontinuous_two-become-one-occluders/lantern/object.png
71.687	9.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s018b	n/a	115250	3.0	n/a	n/a	n/a	n/a	57.0	boot	n/a	n/a	1	n/a
80.703	7.5	physics_fam	n/a	physics_permanence_fam	physics_permanence_sphere_fam	VOE_Exp2	SAXE_NES2_s018b	n/a	122766	4.0	n/a	n/a	fam	no	42.0	sphere	physics	permanence	1	stimuli/VOE/physics/permanence_invisible_discontinuous_two-become-one-occluders/sphere/fam.mp4
88.479	7.5	physics_exp	n/a	physics_permanence_exp	physics_permanence_sphere_exp	VOE_Exp2	SAXE_NES2_s018b	n/a	130542	4.0	n/a	n/a	exp	no	42.0	sphere	physics	permanence	1	stimuli/VOE/physics/permanence_invisible_discontinuous_two-become-one-occluders/sphere/exp.mp4
96.251	2.0	check	1.003	check	check	VOE_Exp2	SAXE_NES2_s018b	1.0	132814	4.0	False	True	exp	no	42.0	sphere	physics	permanence	1	stimuli/VOE/physics/solidity_block_barrier/rectangular/object.png
98.258	8.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s018b	n/a	140821	4.0	n/a	n/a	n/a	n/a	42.0	sphere	n/a	n/a	1	n/a
106.271	7.5	psychology_fam	n/a	psychology_efficiency_fam	psychology_efficiency_trial-15-over_fam	VOE_Exp2	SAXE_NES2_s018b	n/a	148334	5.0	n/a	n/a	fam	no	35.0	trial-15-over	psychology	efficiency	1	stimuli/VOE/psychology/efficiency_2.3_obstacleattest/trial_15_over/fam.mp4
114.035	7.5	psychology_unexp	n/a	psychology_efficiency_unexp	psychology_efficiency_trial-15-over_unexp	VOE_Exp2	SAXE_NES2_s018b	n/a	156098	5.0	n/a	n/a	unexp	no	35.0	trial-15-over	psychology	efficiency	1	stimuli/VOE/psychology/efficiency_2.3_obstacleattest/trial_15_over/unexp.mp4
121.801	2.0	check	1.1215	check	check	VOE_Exp2	SAXE_NES2_s018b	1.0	158364	5.0	True	True	unexp	no	35.0	trial-15-over	psychology	efficiency	1	stimuli/VOE/psychology/efficiency_2.3_obstacleattest/trial_15_over/object.png
123.809	7.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s018b	n/a	165372	5.0	n/a	n/a	n/a	n/a	35.0	trial-15-over	n/a	n/a	1	n/a
130.82099999999997	7.5	psychology_fam	n/a	psychology_efficiency_fam	psychology_efficiency_trial-9-over_fam	VOE_Exp2	SAXE_NES2_s018b	n/a	172884	6.0	n/a	n/a	fam	no	37.0	trial-9-over	psychology	efficiency	1	stimuli/VOE/psychology/efficiency_2.3_obstacleattest/trial_9_over/fam.mp4
138.591	7.5	psychology_unexp	n/a	psychology_efficiency_unexp	psychology_efficiency_trial-9-over_unexp	VOE_Exp2	SAXE_NES2_s018b	n/a	180654	6.0	n/a	n/a	unexp	no	37.0	trial-9-over	psychology	efficiency	1	stimuli/VOE/psychology/efficiency_2.3_obstacleattest/trial_9_over/unexp.mp4
146.358	2.0	check	1.170700000017881	check	check	VOE_Exp2	SAXE_NES2_s018b	1.0	182921	6.0	False	True	unexp	no	37.0	trial-9-over	psychology	efficiency	1	stimuli/VOE/psychology/efficiency_2.3_obstacleattest/trial_2_over/object.png
148.37099999999998	5.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s018b	n/a	187934	6.0	n/a	n/a	n/a	n/a	37.0	trial-9-over	n/a	n/a	1	n/a
153.38299999999998	7.5	physics_fam	n/a	physics_solidity_fam	physics_solidity_rectangular_fam	VOE_Exp2	SAXE_NES2_s018b	n/a	195446	7.0	n/a	n/a	fam	no	55.0	rectangular	physics	solidity	1	stimuli/VOE/physics/solidity_block_barrier/rectangular/fam.mp4
161.15699999999998	7.5	physics_unexp	n/a	physics_solidity_unexp	physics_solidity_rectangular_unexp	VOE_Exp2	SAXE_NES2_s018b	n/a	203220	7.0	n/a	n/a	unexp	no	55.0	rectangular	physics	solidity	1	stimuli/VOE/physics/solidity_block_barrier/rectangular/unexp.mp4
168.91899999999998	2.0	check	1.1255999999940396	check	check	VOE_Exp2	SAXE_NES2_s018b	1.0	205482	7.0	True	True	unexp	no	55.0	rectangular	physics	solidity	1	stimuli/VOE/physics/solidity_block_barrier/rectangular/object.png
170.93099999999998	6.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s018b	n/a	211494	7.0	n/a	n/a	n/a	n/a	55.0	rectangular	n/a	n/a	1	n/a
176.93900000000002	7.5	both_fam	n/a	both_agent-solidity_fam	both_agent-solidity_trial-11_fam	VOE_Exp2	SAXE_NES2_s018b	n/a	219002	8.0	n/a	n/a	fam	no	62.0	trial-11	both	agent-solidity	1	stimuli/VOE/physics-psychology/efficiency_2.5_agent-solidity/trial_11/fam.mp4
