onset	duration	trial_type	response_time	trial_type_specific	trial_type_morespecific	experiment_name	participant	correct	time_elapsed	trial_n	correct_answer	subject_correct	event	identical_tests	stim_ID	scenario_string	domain	task	prop_correct	stim_path
0.0030000000000001	10.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s018b	n/a	80407	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	n/a
10.01700000000001	7.5	psychology_fam	n/a	psychology_efficiency_fam	psychology_efficiency_efficiency-exp1_fam	VOE_Exp2	SAXE_NES2_s018b	n/a	87921	1.0	n/a	n/a	fam	no	21.0	efficiency-exp1	psychology	efficiency	1	stimuli/VOE/psychology/efficiency_exp1/fam.mp4
17.787999999999997	7.5	psychology_exp	n/a	psychology_efficiency_exp	psychology_efficiency_efficiency-exp1_exp	VOE_Exp2	SAXE_NES2_s018b	n/a	95692	1.0	n/a	n/a	exp	no	21.0	efficiency-exp1	psychology	efficiency	1	stimuli/VOE/psychology/efficiency_exp1/exp.mp4
25.567000000000007	2.0	check	1.9675	check	check	VOE_Exp2	SAXE_NES2_s018b	1.0	97971	1.0	True	True	exp	no	21.0	efficiency-exp1	psychology	efficiency	1	stimuli/VOE/psychology/efficiency_exp1/surface.png
27.571	7.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s018b	n/a	104975	1.0	n/a	n/a	n/a	n/a	21.0	efficiency-exp1	n/a	n/a	1	n/a
34.58800000000001	7.5	physics_fam	n/a	physics_permanence_fam	physics_permanence_cube_fam	VOE_Exp2	SAXE_NES2_s018b	n/a	112492	2.0	n/a	n/a	fam	yes_last4.5s	10.0	cube	physics	permanence	1	stimuli/VOE/physics/permanence_create_one-becomes-two-fan/cube/fam.mp4
42.35600000000001	7.5	physics_exp	n/a	physics_permanence_exp	physics_permanence_cube_exp	VOE_Exp2	SAXE_NES2_s018b	n/a	120260	2.0	n/a	n/a	exp	yes_last4.5s	10.0	cube	physics	permanence	1	stimuli/VOE/physics/permanence_create_one-becomes-two-fan/cube/exp.mp4
50.117	2.0	check	1.9197999999821187	check	check	VOE_Exp2	SAXE_NES2_s018b	1.0	122521	2.0	True	True	exp	yes_last4.5s	10.0	cube	physics	permanence	1	stimuli/VOE/physics/permanence_create_one-becomes-two-fan/cube/object2.png
52.125	10.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s018b	n/a	132529	2.0	n/a	n/a	n/a	n/a	10.0	cube	n/a	n/a	1	n/a
62.140000000000015	7.5	physics_fam	n/a	physics_solidity_fam	physics_solidity_cube_fam	VOE_Exp2	SAXE_NES2_s018b	n/a	140044	3.0	n/a	n/a	fam	no	7.0	cube	physics	solidity	1	stimuli/VOE/physics/solidity_block_barrier/cube/fam.mp4
69.916	7.5	physics_exp	n/a	physics_solidity_exp	physics_solidity_cube_exp	VOE_Exp2	SAXE_NES2_s018b	n/a	147820	3.0	n/a	n/a	exp	no	7.0	cube	physics	solidity	1	stimuli/VOE/physics/solidity_block_barrier/cube/exp.mp4
77.68700000000001	2.0	check	1.371699999988079	check	check	VOE_Exp2	SAXE_NES2_s018b	1.0	150091	3.0	True	True	exp	no	7.0	cube	physics	solidity	1	stimuli/VOE/physics/solidity_block_barrier/cube/object.png
79.696	5.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s018b	n/a	155100	3.0	n/a	n/a	n/a	n/a	7.0	cube	n/a	n/a	1	n/a
84.708	7.5	psychology_fam	n/a	psychology_goal_fam	psychology_goal_trial-9_fam	VOE_Exp2	SAXE_NES2_s018b	n/a	162612	4.0	n/a	n/a	fam	yes	0.0	trial-9	psychology	goal	1	stimuli/VOE/psychology/goal_1.1_noobstacles/trial_9/fam_unexp.mp4
92.48	7.5	psychology_unexp	n/a	psychology_goal_unexp	psychology_goal_trial-9_unexp	VOE_Exp2	SAXE_NES2_s018b	n/a	170384	4.0	n/a	n/a	unexp	yes	0.0	trial-9	psychology	goal	1	stimuli/VOE/psychology/goal_1.1_noobstacles/trial_9/test.mp4
100.245	2.0	check	1.412700000017881	check	check	VOE_Exp2	SAXE_NES2_s018b	1.0	172649	4.0	False	True	unexp	yes	0.0	trial-9	psychology	goal	1	stimuli/VOE/psychology/goal_1.1_obstacles/trial_16_pedestal/surface.png
102.255	7.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s018b	n/a	179659	4.0	n/a	n/a	n/a	n/a	0.0	trial-9	n/a	n/a	1	n/a
