onset	duration	trial_type	response_time	trial_type_specific	trial_type_morespecific	experiment_name	participant	correct	time_elapsed	trial_n	correct_answer	subject_correct	event	identical_tests	stim_ID	scenario_string	domain	task	prop_correct	stim_path
0.0030000000000001	10.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s007	n/a	86762	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.5625	n/a
10.019999999999996	7.5	physics_fam	n/a	physics_permanence_fam	physics_permanence_toy_fam	VOE_Exp2	SAXE_NES2_s007	n/a	94279	1.0	n/a	n/a	fam	no	27.0	toy	physics	permanence	0.5625	stimuli/VOE/physics/permanence_invisible_discontinuous_two-become-one-occluders/toy/fam.mp4
17.777	7.5	physics_unexp	n/a	physics_permanence_unexp	physics_permanence_toy_unexp	VOE_Exp2	SAXE_NES2_s007	n/a	102036	1.0	n/a	n/a	unexp	no	27.0	toy	physics	permanence	0.5625	stimuli/VOE/physics/permanence_invisible_discontinuous_two-become-one-occluders/toy/unexp.mp4
25.538	8.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s007	n/a	110297	1.0	n/a	n/a	n/a	n/a	27.0	toy	n/a	n/a	0.5625	n/a
33.547	2.0	check	n/a	check	check	VOE_Exp2	SAXE_NES2_s007	n/a	112306	1.0	False	n/a	unexp	no	27.0	toy	physics	permanence	0.5625	stimuli/VOE/physics/permanence_create_one-becomes-two-fan/cone/object1.png
35.556	7.5	psychology_fam	n/a	psychology_efficiency_fam	psychology_efficiency_trial-14-pit_fam	VOE_Exp2	SAXE_NES2_s007	n/a	119815	2.0	n/a	n/a	fam	no	3.0	trial-14-pit	psychology	efficiency	0.5625	stimuli/VOE/psychology/efficiency_2.1_noobstacleattest/trial_14_pit/fam.mp4
43.32599999999999	7.5	psychology_unexp	n/a	psychology_efficiency_unexp	psychology_efficiency_trial-14-pit_unexp	VOE_Exp2	SAXE_NES2_s007	n/a	127585	2.0	n/a	n/a	unexp	no	3.0	trial-14-pit	psychology	efficiency	0.5625	stimuli/VOE/psychology/efficiency_2.1_noobstacleattest/trial_14_pit/unexp.mp4
51.089	7.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s007	n/a	134848	2.0	n/a	n/a	n/a	n/a	3.0	trial-14-pit	n/a	n/a	0.5625	n/a
58.09500000000001	2.0	check	n/a	check	check	VOE_Exp2	SAXE_NES2_s007	n/a	136854	2.0	False	n/a	unexp	no	3.0	trial-14-pit	psychology	efficiency	0.5625	stimuli/VOE/psychology/efficiency_exp1/surface.png
60.105	7.5	psychology_fam	n/a	psychology_goal_fam	psychology_goal_trial-16-pedestal_fam	VOE_Exp2	SAXE_NES2_s007	n/a	144364	3.0	n/a	n/a	fam	yes	17.0	trial-16-pedestal	psychology	goal	0.5625	stimuli/VOE/psychology/goal_1.1_obstacles/trial_16_pedestal/fam_unexp.mp4
67.873	7.5	psychology_unexp	n/a	psychology_goal_unexp	psychology_goal_trial-16-pedestal_unexp	VOE_Exp2	SAXE_NES2_s007	n/a	152132	3.0	n/a	n/a	unexp	yes	17.0	trial-16-pedestal	psychology	goal	0.5625	stimuli/VOE/psychology/goal_1.1_obstacles/trial_16_pedestal/test.mp4
75.63099999999999	10.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s007	n/a	162390	3.0	n/a	n/a	n/a	n/a	17.0	trial-16-pedestal	n/a	n/a	0.5625	n/a
85.639	2.0	check	1.0643999999910594	check	check	VOE_Exp2	SAXE_NES2_s007	1.0	164398	3.0	False	True	unexp	yes	17.0	trial-16-pedestal	psychology	goal	0.5625	stimuli/VOE/psychology/goal_exp1/agent.png
87.645	7.5	both_fam	n/a	both_agent-solidity_fam	both_agent-solidity_trial-19_fam	VOE_Exp2	SAXE_NES2_s007	n/a	171904	4.0	n/a	n/a	fam	no	31.0	trial-19	both	agent-solidity	0.5625	stimuli/VOE/physics-psychology/efficiency_2.5_agent-solidity/trial_19/fam.mp4
95.405	7.5	both_unexp	n/a	both_agent-solidity_unexp	both_agent-solidity_trial-19_unexp	VOE_Exp2	SAXE_NES2_s007	n/a	179664	4.0	n/a	n/a	unexp	no	31.0	trial-19	both	agent-solidity	0.5625	stimuli/VOE/physics-psychology/efficiency_2.5_agent-solidity/trial_19/unexp.mp4
103.168	5.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s007	n/a	184927	4.0	n/a	n/a	n/a	n/a	31.0	trial-19	n/a	n/a	0.5625	n/a
108.188	2.0	check	1.0181000000089406	check	check	VOE_Exp2	SAXE_NES2_s007	1.0	186947	4.0	True	True	unexp	no	31.0	trial-19	both	agent-solidity	0.5625	stimuli/VOE/physics-psychology/efficiency_2.5_agent-solidity/trial_19/object.png
110.198	7.5	psychology_fam	n/a	psychology_goal_fam	psychology_goal_goal-exp1_fam	VOE_Exp2	SAXE_NES2_s007	n/a	194457	5.0	n/a	n/a	fam	no	18.0	goal-exp1	psychology	goal	0.5625	stimuli/VOE/psychology/goal_exp1/fam.mp4
117.964	7.5	psychology_unexp	n/a	psychology_goal_unexp	psychology_goal_goal-exp1_unexp	VOE_Exp2	SAXE_NES2_s007	n/a	202223	5.0	n/a	n/a	unexp	no	18.0	goal-exp1	psychology	goal	0.5625	stimuli/VOE/psychology/goal_exp1/unexp.mp4
125.727	6.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s007	n/a	208486	5.0	n/a	n/a	n/a	n/a	18.0	goal-exp1	n/a	n/a	0.5625	n/a
131.73399999999998	2.0	check	n/a	check	check	VOE_Exp2	SAXE_NES2_s007	n/a	210493	5.0	False	n/a	unexp	no	18.0	goal-exp1	psychology	goal	0.5625	stimuli/VOE/psychology/goal_1.1_obstacles/trial_16_pedestal/surface.png
133.74399999999997	7.5	both_fam	n/a	both_infer-constraint_fam	both_infer-constraint_trial-34-around_fam	VOE_Exp2	SAXE_NES2_s007	n/a	218003	6.0	n/a	n/a	fam	no	13.0	trial-34-around	both	infer-constraint	0.5625	stimuli/VOE/physics-psychology/infer_constraint_3.1/trial_34_around/fam.mp4
141.51	7.5	both_exp	n/a	both_infer-constraint_exp	both_infer-constraint_trial-34-around_exp	VOE_Exp2	SAXE_NES2_s007	n/a	225769	6.0	n/a	n/a	exp	no	13.0	trial-34-around	both	infer-constraint	0.5625	stimuli/VOE/physics-psychology/infer_constraint_3.1/trial_34_around/exp.mp4
149.27499999999998	7.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s007	n/a	233034	6.0	n/a	n/a	n/a	n/a	13.0	trial-34-around	n/a	n/a	0.5625	n/a
156.28199999999998	2.0	check	n/a	check	check	VOE_Exp2	SAXE_NES2_s007	n/a	235041	6.0	True	n/a	exp	no	13.0	trial-34-around	both	infer-constraint	0.5625	stimuli/VOE/physics-psychology/infer_constraint_3.1/trial_34_around/surface.png
158.289	7.5	physics_fam	n/a	physics_permanence_fam	physics_permanence_cube_fam	VOE_Exp2	SAXE_NES2_s007	n/a	242548	7.0	n/a	n/a	fam	yes_last4.5s	10.0	cube	physics	permanence	0.5625	stimuli/VOE/physics/permanence_create_one-becomes-two-fan/cube/fam.mp4
166.05700000000002	7.5	physics_exp	n/a	physics_permanence_exp	physics_permanence_cube_exp	VOE_Exp2	SAXE_NES2_s007	n/a	250316	7.0	n/a	n/a	exp	yes_last4.5s	10.0	cube	physics	permanence	0.5625	stimuli/VOE/physics/permanence_create_one-becomes-two-fan/cube/exp.mp4
173.82	7.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s007	n/a	257579	7.0	n/a	n/a	n/a	n/a	10.0	cube	n/a	n/a	0.5625	n/a
180.825	2.0	check	1.3102999999970195	check	check	VOE_Exp2	SAXE_NES2_s007	0.0	259584	7.0	True	False	exp	yes_last4.5s	10.0	cube	physics	permanence	0.5625	stimuli/VOE/physics/permanence_create_one-becomes-two-fan/cube/object2.png
182.834	7.5	both_fam	n/a	both_infer-constraint_fam	both_infer-constraint_trial-5-over_fam	VOE_Exp2	SAXE_NES2_s007	n/a	267093	8.0	n/a	n/a	fam	no	28.0	trial-5-over	both	infer-constraint	0.5625	stimuli/VOE/physics-psychology/infer_constraint_3.1/trial_5_over/fam.mp4
190.595	7.5	both_exp	n/a	both_infer-constraint_exp	both_infer-constraint_trial-5-over_exp	VOE_Exp2	SAXE_NES2_s007	n/a	274854	8.0	n/a	n/a	exp	no	28.0	trial-5-over	both	infer-constraint	0.5625	stimuli/VOE/physics-psychology/infer_constraint_3.1/trial_5_over/exp.mp4
198.356	8.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s007	n/a	283115	8.0	n/a	n/a	n/a	n/a	28.0	trial-5-over	n/a	n/a	0.5625	n/a
206.362	2.0	check	1.4827999999970198	check	check	VOE_Exp2	SAXE_NES2_s007	1.0	285121	8.0	True	True	exp	no	28.0	trial-5-over	both	infer-constraint	0.5625	stimuli/VOE/physics-psychology/infer_constraint_3.1/trial_5_over/object.png
208.372	7.5	psychology_fam	n/a	psychology_efficiency_fam	psychology_efficiency_efficiency-exp1_fam	VOE_Exp2	SAXE_NES2_s007	n/a	292631	9.0	n/a	n/a	fam	no	5.0	efficiency-exp1	psychology	efficiency	0.5625	stimuli/VOE/psychology/efficiency_exp1/fam.mp4
216.137	7.5	psychology_unexp	n/a	psychology_efficiency_unexp	psychology_efficiency_efficiency-exp1_unexp	VOE_Exp2	SAXE_NES2_s007	n/a	300396	9.0	n/a	n/a	unexp	no	5.0	efficiency-exp1	psychology	efficiency	0.5625	stimuli/VOE/psychology/efficiency_exp1/unexp.mp4
223.894	6.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s007	n/a	306653	9.0	n/a	n/a	n/a	n/a	5.0	efficiency-exp1	n/a	n/a	0.5625	n/a
229.902	2.0	check	1.1634000000059606	check	check	VOE_Exp2	SAXE_NES2_s007	1.0	308661	9.0	True	True	unexp	no	5.0	efficiency-exp1	psychology	efficiency	0.5625	stimuli/VOE/psychology/efficiency_exp1/agent.png
231.912	7.5	both_fam	n/a	both_agent-solidity_fam	both_agent-solidity_trial-11_fam	VOE_Exp2	SAXE_NES2_s007	n/a	316171	10.0	n/a	n/a	fam	no	14.0	trial-11	both	agent-solidity	0.5625	stimuli/VOE/physics-psychology/efficiency_2.5_agent-solidity/trial_11/fam.mp4
239.671	7.5	both_unexp	n/a	both_agent-solidity_unexp	both_agent-solidity_trial-11_unexp	VOE_Exp2	SAXE_NES2_s007	n/a	323930	10.0	n/a	n/a	unexp	no	14.0	trial-11	both	agent-solidity	0.5625	stimuli/VOE/physics-psychology/efficiency_2.5_agent-solidity/trial_11/unexp.mp4
247.431	4.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s007	n/a	328190	10.0	n/a	n/a	n/a	n/a	14.0	trial-11	n/a	n/a	0.5625	n/a
251.436	2.0	check	n/a	check	check	VOE_Exp2	SAXE_NES2_s007	n/a	330195	10.0	False	n/a	unexp	no	14.0	trial-11	both	agent-solidity	0.5625	stimuli/VOE/physics-psychology/efficiency_2.5_agent-solidity/trial_19/object.png
253.446	7.5	physics_fam	n/a	physics_solidity_fam	physics_solidity_chair_fam	VOE_Exp2	SAXE_NES2_s007	n/a	337705	11.0	n/a	n/a	fam	no	22.0	chair	physics	solidity	0.5625	stimuli/VOE/physics/solidity_long_overturn_fan/chair/fam.mp4
261.206	7.5	physics_exp	n/a	physics_solidity_exp	physics_solidity_chair_exp	VOE_Exp2	SAXE_NES2_s007	n/a	345465	11.0	n/a	n/a	exp	no	22.0	chair	physics	solidity	0.5625	stimuli/VOE/physics/solidity_long_overturn_fan/chair/exp.mp4
268.969	6.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s007	n/a	351728	11.0	n/a	n/a	n/a	n/a	22.0	chair	n/a	n/a	0.5625	n/a
274.975	2.0	check	1.6852000000029803	check	check	VOE_Exp2	SAXE_NES2_s007	1.0	353734	11.0	False	True	exp	no	22.0	chair	physics	solidity	0.5625	stimuli/VOE/physics/solidity_exp1/object.png
276.982	7.5	physics_fam	n/a	physics_solidity_fam	physics_solidity_cube_fam	VOE_Exp2	SAXE_NES2_s007	n/a	361241	12.0	n/a	n/a	fam	no	7.0	cube	physics	solidity	0.5625	stimuli/VOE/physics/solidity_block_barrier/cube/fam.mp4
284.744	7.5	physics_exp	n/a	physics_solidity_exp	physics_solidity_cube_exp	VOE_Exp2	SAXE_NES2_s007	n/a	369003	12.0	n/a	n/a	exp	no	7.0	cube	physics	solidity	0.5625	stimuli/VOE/physics/solidity_block_barrier/cube/exp.mp4
292.503	9.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s007	n/a	378262	12.0	n/a	n/a	n/a	n/a	7.0	cube	n/a	n/a	0.5625	n/a
301.509	2.0	check	1.6094000000059605	check	check	VOE_Exp2	SAXE_NES2_s007	1.0	380268	12.0	True	True	exp	no	7.0	cube	physics	solidity	0.5625	stimuli/VOE/physics/solidity_block_barrier/cube/object.png
303.519	7.5	physics_fam	n/a	physics_permanence_fam	physics_permanence_cone_fam	VOE_Exp2	SAXE_NES2_s007	n/a	387778	13.0	n/a	n/a	fam	yes_last4.5s	25.0	cone	physics	permanence	0.5625	stimuli/VOE/physics/permanence_create_one-becomes-two-fan/cone/fam.mp4
311.281	7.5	physics_exp	n/a	physics_permanence_exp	physics_permanence_cone_exp	VOE_Exp2	SAXE_NES2_s007	n/a	395540	13.0	n/a	n/a	exp	yes_last4.5s	25.0	cone	physics	permanence	0.5625	stimuli/VOE/physics/permanence_create_one-becomes-two-fan/cone/exp.mp4
319.044	8.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s007	n/a	403803	13.0	n/a	n/a	n/a	n/a	25.0	cone	n/a	n/a	0.5625	n/a
327.052	2.0	check	1.1065999999940397	check	check	VOE_Exp2	SAXE_NES2_s007	1.0	405811	13.0	True	True	exp	yes_last4.5s	25.0	cone	physics	permanence	0.5625	stimuli/VOE/physics/permanence_create_one-becomes-two-fan/cone/object2.png
329.061	7.5	physics_fam	n/a	physics_solidity_fam	physics_solidity_solidity-exp1_fam	VOE_Exp2	SAXE_NES2_s007	n/a	413320	14.0	n/a	n/a	fam	no	24.0	solidity-exp1	physics	solidity	0.5625	stimuli/VOE/physics/solidity_exp1/fam.mp4
336.822	7.5	physics_exp	n/a	physics_solidity_exp	physics_solidity_solidity-exp1_exp	VOE_Exp2	SAXE_NES2_s007	n/a	421081	14.0	n/a	n/a	exp	no	24.0	solidity-exp1	physics	solidity	0.5625	stimuli/VOE/physics/solidity_exp1/exp.mp4
344.584	5.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s007	n/a	426343	14.0	n/a	n/a	n/a	n/a	24.0	solidity-exp1	n/a	n/a	0.5625	n/a
349.591	2.0	check	n/a	check	check	VOE_Exp2	SAXE_NES2_s007	n/a	428350	14.0	False	n/a	exp	no	24.0	solidity-exp1	physics	solidity	0.5625	stimuli/VOE/physics/solidity_long_overturn_fan/chair/object.png
351.601	7.5	psychology_fam	n/a	psychology_efficiency_fam	psychology_efficiency_trial-2-barrier_fam	VOE_Exp2	SAXE_NES2_s007	n/a	435860	15.0	n/a	n/a	fam	no	4.0	trial-2-barrier	psychology	efficiency	0.5625	stimuli/VOE/psychology/efficiency_2.1_noobstacleattest/trial_2_barrier/fam.mp4
359.366	7.5	psychology_exp	n/a	psychology_efficiency_exp	psychology_efficiency_trial-2-barrier_exp	VOE_Exp2	SAXE_NES2_s007	n/a	443625	15.0	n/a	n/a	exp	no	4.0	trial-2-barrier	psychology	efficiency	0.5625	stimuli/VOE/psychology/efficiency_2.1_noobstacleattest/trial_2_barrier/exp.mp4
367.134	9.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s007	n/a	452893	15.0	n/a	n/a	n/a	n/a	4.0	trial-2-barrier	n/a	n/a	0.5625	n/a
376.141	2.0	check	1.11020000000298	check	check	VOE_Exp2	SAXE_NES2_s007	1.0	454900	15.0	True	True	exp	no	4.0	trial-2-barrier	psychology	efficiency	0.5625	stimuli/VOE/psychology/efficiency_2.1_noobstacleattest/trial_2_barrier/agent.png
378.15	7.5	psychology_fam	n/a	psychology_goal_fam	psychology_goal_trial-9_fam	VOE_Exp2	SAXE_NES2_s007	n/a	462409	16.0	n/a	n/a	fam	yes	16.0	trial-9	psychology	goal	0.5625	stimuli/VOE/psychology/goal_1.1_noobstacles/trial_9/fam_exp.mp4
385.914	7.5	psychology_exp	n/a	psychology_goal_exp	psychology_goal_trial-9_exp	VOE_Exp2	SAXE_NES2_s007	n/a	470173	16.0	n/a	n/a	exp	yes	16.0	trial-9	psychology	goal	0.5625	stimuli/VOE/psychology/goal_1.1_noobstacles/trial_9/test.mp4
393.68	7.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s007	n/a	477439	16.0	n/a	n/a	n/a	n/a	16.0	trial-9	n/a	n/a	0.5625	n/a
400.684	2.0	check	1.333800000011921	check	check	VOE_Exp2	SAXE_NES2_s007	1.0	479443	16.0	True	True	exp	yes	16.0	trial-9	psychology	goal	0.5625	stimuli/VOE/psychology/goal_1.1_noobstacles/trial_9/object.png
402.691	10.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s007	n/a	489450	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.5625	n/a
