onset	duration	participant	experiment_name	block_order	video_list	trial_type	prop_correct
0.0	26	SAXE_NES2_s027	DOTSloc_Exp2	2	2	rest	0.75
26.014	26	SAXE_NES2_s027	DOTSloc_Exp2	2	2	physics	0.75
52.06	26	SAXE_NES2_s027	DOTSloc_Exp2	2	2	social	0.75
78.096	26	SAXE_NES2_s027	DOTSloc_Exp2	2	2	physics	0.75
104.143	26	SAXE_NES2_s027	DOTSloc_Exp2	2	2	physics	0.75
130.184	26	SAXE_NES2_s027	DOTSloc_Exp2	2	2	social	0.75
156.222	26	SAXE_NES2_s027	DOTSloc_Exp2	2	2	social	0.75
182.271	26	SAXE_NES2_s027	DOTSloc_Exp2	2	2	physics	0.75
208.32	26	SAXE_NES2_s027	DOTSloc_Exp2	2	2	social	0.75
234.364	26	SAXE_NES2_s027	DOTSloc_Exp2	2	2	rest	0.75
260.371	26	SAXE_NES2_s027	DOTSloc_Exp2	2	2	social	0.75
286.405	26	SAXE_NES2_s027	DOTSloc_Exp2	2	2	physics	0.75
312.438	26	SAXE_NES2_s027	DOTSloc_Exp2	2	2	social	0.75
338.481	26	SAXE_NES2_s027	DOTSloc_Exp2	2	2	social	0.75
364.527	26	SAXE_NES2_s027	DOTSloc_Exp2	2	2	physics	0.75
390.572	26	SAXE_NES2_s027	DOTSloc_Exp2	2	2	physics	0.75
416.605	26	SAXE_NES2_s027	DOTSloc_Exp2	2	2	social	0.75
442.639	26	SAXE_NES2_s027	DOTSloc_Exp2	2	2	physics	0.75
468.672	26	SAXE_NES2_s027	DOTSloc_Exp2	2	2	rest	0.75
