onset	duration	participant	experiment_name	block_order	video_list	trial_type	prop_correct
0.0	26	SAXE_NES2_s027	DOTSloc_Exp2	1	1	rest	0.625
26.016	26	SAXE_NES2_s027	DOTSloc_Exp2	1	1	social	0.625
52.05499999999999	26	SAXE_NES2_s027	DOTSloc_Exp2	1	1	physics	0.625
78.10199999999999	26	SAXE_NES2_s027	DOTSloc_Exp2	1	1	social	0.625
104.153	26	SAXE_NES2_s027	DOTSloc_Exp2	1	1	social	0.625
130.201	26	SAXE_NES2_s027	DOTSloc_Exp2	1	1	physics	0.625
156.245	26	SAXE_NES2_s027	DOTSloc_Exp2	1	1	physics	0.625
182.281	26	SAXE_NES2_s027	DOTSloc_Exp2	1	1	social	0.625
208.321	26	SAXE_NES2_s027	DOTSloc_Exp2	1	1	physics	0.625
234.357	26	SAXE_NES2_s027	DOTSloc_Exp2	1	1	rest	0.625
260.365	26	SAXE_NES2_s027	DOTSloc_Exp2	1	1	physics	0.625
286.40700000000004	26	SAXE_NES2_s027	DOTSloc_Exp2	1	1	social	0.625
312.457	26	SAXE_NES2_s027	DOTSloc_Exp2	1	1	physics	0.625
338.50199999999995	26	SAXE_NES2_s027	DOTSloc_Exp2	1	1	physics	0.625
364.533	26	SAXE_NES2_s027	DOTSloc_Exp2	1	1	social	0.625
390.5750000000001	26	SAXE_NES2_s027	DOTSloc_Exp2	1	1	social	0.625
416.615	26	SAXE_NES2_s027	DOTSloc_Exp2	1	1	physics	0.625
442.65	26	SAXE_NES2_s027	DOTSloc_Exp2	1	1	social	0.625
468.686	26	SAXE_NES2_s027	DOTSloc_Exp2	1	1	rest	0.625
