onset	duration	participant	experiment_name	block_order	video_list	trial_type	prop_correct
0.0	26	SAXE_NES2_s028	DOTSloc_Exp2	1	2	rest	0.8125
26.016	26	SAXE_NES2_s028	DOTSloc_Exp2	1	2	social	0.8125
52.05299999999999	26	SAXE_NES2_s028	DOTSloc_Exp2	1	2	physics	0.8125
78.095	26	SAXE_NES2_s028	DOTSloc_Exp2	1	2	social	0.8125
104.143	26	SAXE_NES2_s028	DOTSloc_Exp2	1	2	social	0.8125
130.179	26	SAXE_NES2_s028	DOTSloc_Exp2	1	2	physics	0.8125
156.222	26	SAXE_NES2_s028	DOTSloc_Exp2	1	2	physics	0.8125
182.269	26	SAXE_NES2_s028	DOTSloc_Exp2	1	2	social	0.8125
208.313	26	SAXE_NES2_s028	DOTSloc_Exp2	1	2	physics	0.8125
234.352	26	SAXE_NES2_s028	DOTSloc_Exp2	1	2	rest	0.8125
260.364	26	SAXE_NES2_s028	DOTSloc_Exp2	1	2	physics	0.8125
286.40099999999995	26	SAXE_NES2_s028	DOTSloc_Exp2	1	2	social	0.8125
312.443	26	SAXE_NES2_s028	DOTSloc_Exp2	1	2	physics	0.8125
338.48	26	SAXE_NES2_s028	DOTSloc_Exp2	1	2	physics	0.8125
364.52	26	SAXE_NES2_s028	DOTSloc_Exp2	1	2	social	0.8125
390.561	26	SAXE_NES2_s028	DOTSloc_Exp2	1	2	social	0.8125
416.607	26	SAXE_NES2_s028	DOTSloc_Exp2	1	2	physics	0.8125
442.641	26	SAXE_NES2_s028	DOTSloc_Exp2	1	2	social	0.8125
468.685	26	SAXE_NES2_s028	DOTSloc_Exp2	1	2	rest	0.8125
