onset	duration	trial_type	response_time	experimentName	correct	stim_path
0.0	7.0	fixation	0.969	VOESocPhys	1.0	n/a
19.518	3.0	fixation	n/a	VOESocPhys	1.0	n/a
35.02700000000001	5.0	fixation	n/a	VOESocPhys	1.0	n/a
52.543000000000006	5.0	fixation	0.7120000000000001	VOESocPhys	1.0	n/a
70.055	7.0	fixation	0.88	VOESocPhys	1.0	n/a
89.56700000000002	7.0	fixation	0.828	VOESocPhys	1.0	n/a
109.08	7.0	fixation	n/a	VOESocPhys	1.0	n/a
128.592	7.0	fixation	n/a	VOESocPhys	1.0	n/a
148.102	5.0	fixation	n/a	VOESocPhys	1.0	n/a
165.61700000000002	5.0	fixation	0.748	VOESocPhys	1.0	n/a
183.135	7.0	fixation	n/a	VOESocPhys	1.0	n/a
202.645	5.0	fixation	0.505	VOESocPhys	1.0	n/a
220.157	7.0	fixation	0.591	VOESocPhys	1.0	n/a
239.66600000000005	5.0	fixation	0.807	VOESocPhys	1.0	n/a
257.17600000000004	3.0	fixation	n/a	VOESocPhys	1.0	n/a
272.687	5.0	fixation	n/a	VOESocPhys	1.0	n/a
290.198	3.0	fixation	n/a	VOESocPhys	1.0	n/a
305.713	7.0	fixation	0.557	VOESocPhys	1.0	n/a
325.226	3.0	fixation	n/a	VOESocPhys	1.0	n/a
340.746	7.0	fixation	0.7559999999999999	VOESocPhys	1.0	n/a
360.261	5.0	fixation	0.701	VOESocPhys	1.0	n/a
377.771	5.0	fixation	n/a	VOESocPhys	1.0	n/a
395.283	3.0	fixation	0.617	VOESocPhys	1.0	n/a
410.7950000000001	3.0	fixation	n/a	VOESocPhys	1.0	n/a
7.006	12.25	physics_solidity_fam_1	n/a	VOESocPhys	n/a	stimuli/VOE/physics/solidity_exp1/fam.mp4
22.52000000000001	12.25	physics_solidity_unexp_1	n/a	VOESocPhys	n/a	stimuli/VOE/physics/solidity_exp1/unexp.mp4
40.03200000000001	12.25	physics_solidity_exp_1	n/a	VOESocPhys	n/a	stimuli/VOE/physics/solidity_exp1/exp.mp4
57.548	12.25	physics_support_fam_1	n/a	VOESocPhys	n/a	stimuli/VOE/physics/support_exp1/fam.mp4
77.06	12.25	physics_support_unexp_1	n/a	VOESocPhys	n/a	stimuli/VOE/physics/support_exp1/unexp.mp4
96.574	12.25	physics_support_exp_1	n/a	VOESocPhys	n/a	stimuli/VOE/physics/support_exp1/exp.mp4
116.082	12.25	psychology_goals_fam_1	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/goal_exp1/fam.mp4
135.595	12.25	psychology_goals_exp_1	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/goal_exp1/exp.mp4
153.105	12.25	psychology_goals_unexp_1	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/goal_exp1/unexp.mp4
170.62300000000005	12.25	psychology_efficiency_fam_1	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/efficiency_exp1/fam.mp4
190.138	12.25	psychology_efficiency_unexp_1	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/efficiency_exp1/unexp.mp4
207.64900000000003	12.25	psychology_efficiency_exp_1	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/efficiency_exp1/exp.mp4
227.159	12.25	psychology_goals_fam_2	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/goal_exp1/fam_flip.mp4
244.67	12.25	psychology_goals_exp_2	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/goal_exp1/exp_flip.mp4
260.18100000000004	12.25	psychology_goals_unexp_2	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/goal_exp1/unexp_flip.mp4
277.692	12.25	physics_solidity_fam_2	n/a	VOESocPhys	n/a	stimuli/VOE/physics/solidity_exp1/fam_flip.mp4
293.201	12.25	physics_solidity_exp_2	n/a	VOESocPhys	n/a	stimuli/VOE/physics/solidity_exp1/exp_flip.mp4
312.71900000000005	12.25	physics_solidity_unexp_2	n/a	VOESocPhys	n/a	stimuli/VOE/physics/solidity_exp1/unexp_flip.mp4
328.231	12.25	psychology_efficiency_fam_2	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/efficiency_exp1/fam_flip.mp4
347.75	12.25	psychology_efficiency_unexp_2	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/efficiency_exp1/unexp_flip.mp4
365.263	12.25	psychology_efficiency_exp_2	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/efficiency_exp1/exp_flip.mp4
382.774	12.25	physics_support_fam_2	n/a	VOESocPhys	n/a	stimuli/VOE/physics/support_exp1/fam.mp4
398.285	12.25	physics_support_unexp_2	n/a	VOESocPhys	n/a	stimuli/VOE/physics/support_exp1/unexp.mp4
413.798	12.25	physics_support_exp_2	n/a	VOESocPhys	n/a	stimuli/VOE/physics/support_exp1/exp.mp4
