onset	duration	participant	experiment_name	block_order	video_list	trial_type	prop_correct
0.0	26	SAXE_NES2_s009	DOTSloc_Exp2	2	2	rest	0.875
26.014	26	SAXE_NES2_s009	DOTSloc_Exp2	2	2	physics	0.875
52.04	26	SAXE_NES2_s009	DOTSloc_Exp2	2	2	social	0.875
78.06899999999999	26	SAXE_NES2_s009	DOTSloc_Exp2	2	2	physics	0.875
104.1	26	SAXE_NES2_s009	DOTSloc_Exp2	2	2	physics	0.875
130.129	26	SAXE_NES2_s009	DOTSloc_Exp2	2	2	social	0.875
156.148	26	SAXE_NES2_s009	DOTSloc_Exp2	2	2	social	0.875
182.176	26	SAXE_NES2_s009	DOTSloc_Exp2	2	2	physics	0.875
208.2	26	SAXE_NES2_s009	DOTSloc_Exp2	2	2	social	0.875
234.227	26	SAXE_NES2_s009	DOTSloc_Exp2	2	2	rest	0.875
260.237	26	SAXE_NES2_s009	DOTSloc_Exp2	2	2	social	0.875
286.267	26	SAXE_NES2_s009	DOTSloc_Exp2	2	2	physics	0.875
312.296	26	SAXE_NES2_s009	DOTSloc_Exp2	2	2	social	0.875
338.32500000000005	26	SAXE_NES2_s009	DOTSloc_Exp2	2	2	social	0.875
364.347	26	SAXE_NES2_s009	DOTSloc_Exp2	2	2	physics	0.875
390.378	26	SAXE_NES2_s009	DOTSloc_Exp2	2	2	physics	0.875
416.405	26	SAXE_NES2_s009	DOTSloc_Exp2	2	2	social	0.875
442.434	26	SAXE_NES2_s009	DOTSloc_Exp2	2	2	physics	0.875
468.459	26	SAXE_NES2_s009	DOTSloc_Exp2	2	2	rest	0.875
