onset	duration	participant	experiment_name	block_order	video_list	trial_type	prop_correct
0.0	26	SAXE_NES2_s006	DOTSloc_Exp2	2	1	rest	0.5625
26.011000000000003	26	SAXE_NES2_s006	DOTSloc_Exp2	2	1	physics	0.5625
52.035	26	SAXE_NES2_s006	DOTSloc_Exp2	2	1	social	0.5625
78.06700000000001	26	SAXE_NES2_s006	DOTSloc_Exp2	2	1	physics	0.5625
104.097	26	SAXE_NES2_s006	DOTSloc_Exp2	2	1	physics	0.5625
130.12099999999998	26	SAXE_NES2_s006	DOTSloc_Exp2	2	1	social	0.5625
156.152	26	SAXE_NES2_s006	DOTSloc_Exp2	2	1	social	0.5625
182.18	26	SAXE_NES2_s006	DOTSloc_Exp2	2	1	physics	0.5625
208.20800000000003	26	SAXE_NES2_s006	DOTSloc_Exp2	2	1	social	0.5625
234.235	26	SAXE_NES2_s006	DOTSloc_Exp2	2	1	rest	0.5625
260.24	26	SAXE_NES2_s006	DOTSloc_Exp2	2	1	social	0.5625
286.269	26	SAXE_NES2_s006	DOTSloc_Exp2	2	1	physics	0.5625
312.294	26	SAXE_NES2_s006	DOTSloc_Exp2	2	1	social	0.5625
338.326	26	SAXE_NES2_s006	DOTSloc_Exp2	2	1	social	0.5625
364.35	26	SAXE_NES2_s006	DOTSloc_Exp2	2	1	physics	0.5625
390.374	26	SAXE_NES2_s006	DOTSloc_Exp2	2	1	physics	0.5625
416.399	26	SAXE_NES2_s006	DOTSloc_Exp2	2	1	social	0.5625
442.427	26	SAXE_NES2_s006	DOTSloc_Exp2	2	1	physics	0.5625
468.45	26	SAXE_NES2_s006	DOTSloc_Exp2	2	1	rest	0.5625
