onset	duration	participant	experiment_name	block_order	video_list	trial_type	prop_correct
0.0	26	SAXE_NES2_s004	DOTSloc_Exp2	1	2	rest	0.75
26.014	26	SAXE_NES2_s004	DOTSloc_Exp2	1	2	social	0.75
52.035	26	SAXE_NES2_s004	DOTSloc_Exp2	1	2	physics	0.75
78.061	26	SAXE_NES2_s004	DOTSloc_Exp2	1	2	social	0.75
104.091	26	SAXE_NES2_s004	DOTSloc_Exp2	1	2	social	0.75
130.119	26	SAXE_NES2_s004	DOTSloc_Exp2	1	2	physics	0.75
156.144	26	SAXE_NES2_s004	DOTSloc_Exp2	1	2	physics	0.75
182.172	26	SAXE_NES2_s004	DOTSloc_Exp2	1	2	social	0.75
208.201	26	SAXE_NES2_s004	DOTSloc_Exp2	1	2	physics	0.75
234.224	26	SAXE_NES2_s004	DOTSloc_Exp2	1	2	rest	0.75
260.234	26	SAXE_NES2_s004	DOTSloc_Exp2	1	2	physics	0.75
286.26399999999995	26	SAXE_NES2_s004	DOTSloc_Exp2	1	2	social	0.75
312.29	26	SAXE_NES2_s004	DOTSloc_Exp2	1	2	physics	0.75
338.32	26	SAXE_NES2_s004	DOTSloc_Exp2	1	2	physics	0.75
364.344	26	SAXE_NES2_s004	DOTSloc_Exp2	1	2	social	0.75
390.373	26	SAXE_NES2_s004	DOTSloc_Exp2	1	2	social	0.75
416.4	26	SAXE_NES2_s004	DOTSloc_Exp2	1	2	physics	0.75
442.422	26	SAXE_NES2_s004	DOTSloc_Exp2	1	2	social	0.75
468.44	26	SAXE_NES2_s004	DOTSloc_Exp2	1	2	rest	0.75
