onset	duration	trial_type	response_time	trial_type_specific	trial_type_morespecific	experiment_name	participant	correct	time_elapsed	trial_n	correct_answer	subject_correct	event	identical_tests	stim_ID	scenario_string	domain	task	prop_correct	stim_path
0.0019999999999953	10.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s011	n/a	44416	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.8125	n/a
10.012999999999998	7.5	both_fam	n/a	both_infer-constraint_fam	both_infer-constraint_trial-34-around_fam	VOE_Exp2	SAXE_NES2_s011	n/a	51927	1.0	n/a	n/a	fam	no	45.0	trial-34-around	both	infer-constraint	0.8125	stimuli/VOE/physics-psychology/infer_constraint_3.1/trial_34_around/fam.mp4
17.781	7.5	both_exp	n/a	both_infer-constraint_exp	both_infer-constraint_trial-34-around_exp	VOE_Exp2	SAXE_NES2_s011	n/a	59695	1.0	n/a	n/a	exp	no	45.0	trial-34-around	both	infer-constraint	0.8125	stimuli/VOE/physics-psychology/infer_constraint_3.1/trial_34_around/exp.mp4
25.545	9.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s011	n/a	68959	1.0	n/a	n/a	n/a	n/a	45.0	trial-34-around	n/a	n/a	0.8125	n/a
34.553	2.0	check	1.145	check	check	VOE_Exp2	SAXE_NES2_s011	1.0	70967	1.0	True	True	exp	no	45.0	trial-34-around	both	agent-solidity	0.8125	stimuli/VOE/physics-psychology/infer_constraint_3.1/trial_34_around/agent.png
36.559	7.5	both_fam	n/a	both_infer-constraint_fam	both_infer-constraint_trial-5-over_fam	VOE_Exp2	SAXE_NES2_s011	n/a	78473	2.0	n/a	n/a	fam	no	60.0	trial-5-over	both	infer-constraint	0.8125	stimuli/VOE/physics-psychology/infer_constraint_3.1/trial_5_over/fam.mp4
44.327	7.5	both_exp	n/a	both_infer-constraint_exp	both_infer-constraint_trial-5-over_exp	VOE_Exp2	SAXE_NES2_s011	n/a	86241	2.0	n/a	n/a	exp	no	60.0	trial-5-over	both	infer-constraint	0.8125	stimuli/VOE/physics-psychology/infer_constraint_3.1/trial_5_over/exp.mp4
52.091	8.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s011	n/a	94505	2.0	n/a	n/a	n/a	n/a	60.0	trial-5-over	n/a	n/a	0.8125	n/a
60.095	2.0	check	1.1175999999940396	check	check	VOE_Exp2	SAXE_NES2_s011	1.0	96509	2.0	False	True	exp	no	60.0	trial-5-over	both	agent-solidity	0.8125	stimuli/VOE/physics-psychology/efficiency_2.5_agent-solidity/trial_19/object.png
62.101	7.5	both_fam	n/a	both_agent-solidity_fam	both_agent-solidity_trial-19_fam	VOE_Exp2	SAXE_NES2_s011	n/a	104015	3.0	n/a	n/a	fam	no	63.0	trial-19	both	agent-solidity	0.8125	stimuli/VOE/physics-psychology/efficiency_2.5_agent-solidity/trial_19/fam.mp4
69.863	7.5	both_unexp	n/a	both_agent-solidity_unexp	both_agent-solidity_trial-19_unexp	VOE_Exp2	SAXE_NES2_s011	n/a	111777	3.0	n/a	n/a	unexp	no	63.0	trial-19	both	agent-solidity	0.8125	stimuli/VOE/physics-psychology/efficiency_2.5_agent-solidity/trial_19/unexp.mp4
77.626	6.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s011	n/a	118040	3.0	n/a	n/a	n/a	n/a	63.0	trial-19	n/a	n/a	0.8125	n/a
83.635	2.0	check	1.301800000011921	check	check	VOE_Exp2	SAXE_NES2_s011	1.0	120049	3.0	False	True	unexp	no	63.0	trial-19	both	infer-constraint	0.8125	stimuli/VOE/physics-psychology/efficiency_2.5_agent-solidity/trial_11/object.png
85.643	7.5	both_fam	n/a	both_agent-solidity_fam	both_agent-solidity_trial-11_fam	VOE_Exp2	SAXE_NES2_s011	n/a	127557	4.0	n/a	n/a	fam	no	46.0	trial-11	both	agent-solidity	0.8125	stimuli/VOE/physics-psychology/efficiency_2.5_agent-solidity/trial_11/fam.mp4
93.407	7.5	both_unexp	n/a	both_agent-solidity_unexp	both_agent-solidity_trial-11_unexp	VOE_Exp2	SAXE_NES2_s011	n/a	135321	4.0	n/a	n/a	unexp	no	46.0	trial-11	both	agent-solidity	0.8125	stimuli/VOE/physics-psychology/efficiency_2.5_agent-solidity/trial_11/unexp.mp4
101.17	7.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s011	n/a	142584	4.0	n/a	n/a	n/a	n/a	46.0	trial-11	n/a	n/a	0.8125	n/a
108.174	2.0	check	1.0987999999970195	check	check	VOE_Exp2	SAXE_NES2_s011	1.0	144588	4.0	False	True	unexp	no	46.0	trial-11	both	infer-constraint	0.8125	stimuli/VOE/physics-psychology/infer_constraint_3.1/trial_5_over/agent.png
110.18	7.5	psychology_fam	n/a	psychology_efficiency_fam	psychology_efficiency_trial-2-over_fam	VOE_Exp2	SAXE_NES2_s011	n/a	152094	5.0	n/a	n/a	fam	no	52.0	trial-2-over	psychology	efficiency	0.8125	stimuli/VOE/psychology/efficiency_2.3_obstacleattest/trial_2_over/fam.mp4
117.943	7.5	psychology_unexp	n/a	psychology_efficiency_unexp	psychology_efficiency_trial-2-over_unexp	VOE_Exp2	SAXE_NES2_s011	n/a	159857	5.0	n/a	n/a	unexp	no	52.0	trial-2-over	psychology	efficiency	0.8125	stimuli/VOE/psychology/efficiency_2.3_obstacleattest/trial_2_over/unexp.mp4
125.702	5.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s011	n/a	165116	5.0	n/a	n/a	n/a	n/a	52.0	trial-2-over	n/a	n/a	0.8125	n/a
130.711	2.0	check	1.4525	check	check	VOE_Exp2	SAXE_NES2_s011	0.0	167125	5.0	False	False	unexp	no	52.0	trial-2-over	psychology	efficiency	0.8125	stimuli/VOE/psychology/goal_1.1_noobstacles/trial_1/surface.png
132.71999999999997	7.5	physics_fam	n/a	physics_solidity_fam	physics_solidity_cone_fam	VOE_Exp2	SAXE_NES2_s011	n/a	174634	6.0	n/a	n/a	fam	no	38.0	cone	physics	solidity	0.8125	stimuli/VOE/physics/solidity_long_overturn_fan/cone/fam.mp4
140.48199999999997	7.5	physics_unexp	n/a	physics_solidity_unexp	physics_solidity_cone_unexp	VOE_Exp2	SAXE_NES2_s011	n/a	182396	6.0	n/a	n/a	unexp	no	38.0	cone	physics	solidity	0.8125	stimuli/VOE/physics/solidity_long_overturn_fan/cone/unexp.mp4
148.245	6.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s011	n/a	188659	6.0	n/a	n/a	n/a	n/a	38.0	cone	n/a	n/a	0.8125	n/a
154.252	2.0	check	1.5152000000029802	check	check	VOE_Exp2	SAXE_NES2_s011	1.0	190666	6.0	False	True	unexp	no	38.0	cone	physics	solidity	0.8125	stimuli/VOE/physics/permanence_invisible_discontinuous_two-become-one-occluders/sphere/occluder.png
156.26100000000002	7.5	physics_fam	n/a	physics_permanence_fam	physics_permanence_sphere_fam	VOE_Exp2	SAXE_NES2_s011	n/a	198175	7.0	n/a	n/a	fam	no	58.0	sphere	physics	permanence	0.8125	stimuli/VOE/physics/permanence_invisible_discontinuous_two-become-one-occluders/sphere/fam.mp4
164.02300000000002	7.5	physics_unexp	n/a	physics_permanence_unexp	physics_permanence_sphere_unexp	VOE_Exp2	SAXE_NES2_s011	n/a	205937	7.0	n/a	n/a	unexp	no	58.0	sphere	physics	permanence	0.8125	stimuli/VOE/physics/permanence_invisible_discontinuous_two-become-one-occluders/sphere/unexp.mp4
171.77999999999997	8.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s011	n/a	214194	7.0	n/a	n/a	n/a	n/a	58.0	sphere	n/a	n/a	0.8125	n/a
179.786	2.0	check	1.3884000000059604	check	check	VOE_Exp2	SAXE_NES2_s011	1.0	216200	7.0	True	True	unexp	no	58.0	sphere	physics	permanence	0.8125	stimuli/VOE/physics/permanence_invisible_discontinuous_two-become-one-occluders/sphere/object.png
181.804	7.5	physics_fam	n/a	physics_solidity_fam	physics_solidity_rectangular_fam	VOE_Exp2	SAXE_NES2_s011	n/a	223718	8.0	n/a	n/a	fam	no	39.0	rectangular	physics	solidity	0.8125	stimuli/VOE/physics/solidity_block_barrier/rectangular/fam.mp4
189.566	7.5	physics_exp	n/a	physics_solidity_exp	physics_solidity_rectangular_exp	VOE_Exp2	SAXE_NES2_s011	n/a	231480	8.0	n/a	n/a	exp	no	39.0	rectangular	physics	solidity	0.8125	stimuli/VOE/physics/solidity_block_barrier/rectangular/exp.mp4
197.325	6.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s011	n/a	237739	8.0	n/a	n/a	n/a	n/a	39.0	rectangular	n/a	n/a	0.8125	n/a
203.334	2.0	check	1.3969000000059604	check	check	VOE_Exp2	SAXE_NES2_s011	1.0	239748	8.0	False	True	exp	no	39.0	rectangular	physics	solidity	0.8125	stimuli/VOE/physics/permanence_create_one-becomes-two-fan/boot/object1.png
205.344	7.5	psychology_fam	n/a	psychology_goal_fam	psychology_goal_trial-21-ramp_fam	VOE_Exp2	SAXE_NES2_s011	n/a	247258	9.0	n/a	n/a	fam	yes	50.0	trial-21-ramp	psychology	goal	0.8125	stimuli/VOE/psychology/goal_1.1_obstacles/trial_21_ramp/fam_unexp.mp4
213.111	7.5	psychology_unexp	n/a	psychology_goal_unexp	psychology_goal_trial-21-ramp_unexp	VOE_Exp2	SAXE_NES2_s011	n/a	255025	9.0	n/a	n/a	unexp	yes	50.0	trial-21-ramp	psychology	goal	0.8125	stimuli/VOE/psychology/goal_1.1_obstacles/trial_21_ramp/test.mp4
220.874	8.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s011	n/a	263288	9.0	n/a	n/a	n/a	n/a	50.0	trial-21-ramp	n/a	n/a	0.8125	n/a
228.878	2.0	check	1.587	check	check	VOE_Exp2	SAXE_NES2_s011	1.0	265292	9.0	True	True	unexp	yes	50.0	trial-21-ramp	psychology	goal	0.8125	stimuli/VOE/psychology/goal_1.1_obstacles/trial_21_ramp/object.png
230.885	7.5	psychology_fam	n/a	psychology_goal_fam	psychology_goal_trial-1_fam	VOE_Exp2	SAXE_NES2_s011	n/a	272799	10.0	n/a	n/a	fam	no	48.0	trial-1	psychology	goal	0.8125	stimuli/VOE/psychology/goal_1.1_noobstacles/trial_1/fam.mp4
238.644	7.5	psychology_exp	n/a	psychology_goal_exp	psychology_goal_trial-1_exp	VOE_Exp2	SAXE_NES2_s011	n/a	280558	10.0	n/a	n/a	exp	no	48.0	trial-1	psychology	goal	0.8125	stimuli/VOE/psychology/goal_1.1_noobstacles/trial_1/exp.mp4
246.409	5.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s011	n/a	285823	10.0	n/a	n/a	n/a	n/a	48.0	trial-1	n/a	n/a	0.8125	n/a
251.414	2.0	check	1.6722000000029802	check	check	VOE_Exp2	SAXE_NES2_s011	1.0	287828	10.0	True	True	exp	no	48.0	trial-1	psychology	goal	0.8125	stimuli/VOE/psychology/goal_1.1_noobstacles/trial_1/object.png
253.42400000000004	7.5	psychology_fam	n/a	psychology_goal_fam	psychology_goal_trial-19-ramp_fam	VOE_Exp2	SAXE_NES2_s011	n/a	295338	11.0	n/a	n/a	fam	yes	49.0	trial-19-ramp	psychology	goal	0.8125	stimuli/VOE/psychology/goal_1.1_obstacles/trial_19_ramp/fam_unexp.mp4
261.188	7.5	psychology_unexp	n/a	psychology_goal_unexp	psychology_goal_trial-19-ramp_unexp	VOE_Exp2	SAXE_NES2_s011	n/a	303102	11.0	n/a	n/a	unexp	yes	49.0	trial-19-ramp	psychology	goal	0.8125	stimuli/VOE/psychology/goal_1.1_obstacles/trial_19_ramp/test.mp4
268.956	7.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s011	n/a	310370	11.0	n/a	n/a	n/a	n/a	49.0	trial-19-ramp	n/a	n/a	0.8125	n/a
