onset	duration	trial_type	response_time	trial_type_specific	trial_type_morespecific	experiment_name	participant	correct	time_elapsed	trial_n	correct_answer	subject_correct	event	identical_tests	stim_ID	scenario_string	domain	task	prop_correct	stim_path
0.009999999999998	10.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s024	n/a	45948	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.8125	n/a
10.025999999999996	7.5	both_fam	n/a	both_agent-solidity_fam	both_agent-solidity_trial-19_fam	VOE_Exp2	SAXE_NES2_s024	n/a	53464	1.0	n/a	n/a	fam	no	15.0	trial-19	both	agent-solidity	0.8125	stimuli/VOE/physics-psychology/efficiency_2.5_agent-solidity/trial_19/fam.mp4
17.799	7.5	both_exp	n/a	both_agent-solidity_exp	both_agent-solidity_trial-19_exp	VOE_Exp2	SAXE_NES2_s024	n/a	61237	1.0	n/a	n/a	exp	no	15.0	trial-19	both	agent-solidity	0.8125	stimuli/VOE/physics-psychology/efficiency_2.5_agent-solidity/trial_19/exp.mp4
25.573	2.0	check	0.7570999999642372	check	check	VOE_Exp2	SAXE_NES2_s024	1.0	63511	1.0	True	True	exp	no	15.0	trial-19	both	agent-solidity	0.8125	stimuli/VOE/physics-psychology/efficiency_2.5_agent-solidity/trial_19/agent.png
27.586	7.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s024	n/a	70524	1.0	n/a	n/a	n/a	n/a	15.0	trial-19	n/a	n/a	0.8125	n/a
34.601	7.5	physics_fam	n/a	physics_solidity_fam	physics_solidity_cube_fam	VOE_Exp2	SAXE_NES2_s024	n/a	78039	2.0	n/a	n/a	fam	no	7.0	cube	physics	solidity	0.8125	stimuli/VOE/physics/solidity_block_barrier/cube/fam.mp4
42.377	7.5	physics_exp	n/a	physics_solidity_exp	physics_solidity_cube_exp	VOE_Exp2	SAXE_NES2_s024	n/a	85815	2.0	n/a	n/a	exp	no	7.0	cube	physics	solidity	0.8125	stimuli/VOE/physics/solidity_block_barrier/cube/exp.mp4
50.145	2.0	check	0.9057999999523164	check	check	VOE_Exp2	SAXE_NES2_s024	1.0	88083	2.0	False	True	exp	no	7.0	cube	physics	solidity	0.8125	stimuli/VOE/physics/solidity_long_overturn_fan/chair/object.png
52.157	6.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s024	n/a	94095	2.0	n/a	n/a	n/a	n/a	7.0	cube	n/a	n/a	0.8125	n/a
58.169	7.5	both_fam	n/a	both_infer-constraint_fam	both_infer-constraint_trial-5-over_fam	VOE_Exp2	SAXE_NES2_s024	n/a	101607	3.0	n/a	n/a	fam	no	28.0	trial-5-over	both	infer-constraint	0.8125	stimuli/VOE/physics-psychology/infer_constraint_3.1/trial_5_over/fam.mp4
65.945	7.5	both_exp	n/a	both_infer-constraint_exp	both_infer-constraint_trial-5-over_exp	VOE_Exp2	SAXE_NES2_s024	n/a	109383	3.0	n/a	n/a	exp	no	28.0	trial-5-over	both	infer-constraint	0.8125	stimuli/VOE/physics-psychology/infer_constraint_3.1/trial_5_over/exp.mp4
73.717	2.0	check	1.1121999999880792	check	check	VOE_Exp2	SAXE_NES2_s024	1.0	111655	3.0	True	True	exp	no	28.0	trial-5-over	both	infer-constraint	0.8125	stimuli/VOE/physics-psychology/infer_constraint_3.1/trial_5_over/agent.png
75.725	9.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s024	n/a	120663	3.0	n/a	n/a	n/a	n/a	28.0	trial-5-over	n/a	n/a	0.8125	n/a
