onset	duration	trial_type	response_time	trial_type_specific	trial_type_morespecific	experiment_name	participant	correct	time_elapsed	trial_n	correct_answer	subject_correct	event	identical_tests	stim_ID	scenario_string	domain	task	prop_correct	stim_path
0.0019999999999953	10.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s014	n/a	45669	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.8125	n/a
10.015	7.5	psychology_fam	n/a	psychology_goal_fam	psychology_goal_trial-21-ramp_fam	VOE_Exp2	SAXE_NES2_s014	n/a	53182	1.0	n/a	n/a	fam	yes	50.0	trial-21-ramp	psychology	goal	0.8125	stimuli/VOE/psychology/goal_1.1_obstacles/trial_21_ramp/fam_unexp.mp4
17.777	7.5	psychology_unexp	n/a	psychology_goal_unexp	psychology_goal_trial-21-ramp_unexp	VOE_Exp2	SAXE_NES2_s014	n/a	60944	1.0	n/a	n/a	unexp	yes	50.0	trial-21-ramp	psychology	goal	0.8125	stimuli/VOE/psychology/goal_1.1_obstacles/trial_21_ramp/test.mp4
25.536	8.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s014	n/a	69203	1.0	n/a	n/a	n/a	n/a	50.0	trial-21-ramp	n/a	n/a	0.8125	n/a
33.54599999999999	2.0	check	0.6639000000059605	check	check	VOE_Exp2	SAXE_NES2_s014	1.0	71213	1.0	True	True	unexp	yes	50.0	trial-21-ramp	psychology	goal	0.8125	stimuli/VOE/psychology/goal_1.1_obstacles/trial_21_ramp/agent.png
35.55499999999999	7.5	psychology_fam	n/a	psychology_goal_fam	psychology_goal_trial-1_fam	VOE_Exp2	SAXE_NES2_s014	n/a	78722	2.0	n/a	n/a	fam	no	32.0	trial-1	psychology	goal	0.8125	stimuli/VOE/psychology/goal_1.1_noobstacles/trial_1/fam.mp4
43.321	7.5	psychology_unexp	n/a	psychology_goal_unexp	psychology_goal_trial-1_unexp	VOE_Exp2	SAXE_NES2_s014	n/a	86488	2.0	n/a	n/a	unexp	no	32.0	trial-1	psychology	goal	0.8125	stimuli/VOE/psychology/goal_1.1_noobstacles/trial_1/unexp.mp4
51.087	7.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s014	n/a	93754	2.0	n/a	n/a	n/a	n/a	32.0	trial-1	n/a	n/a	0.8125	n/a
58.092	2.0	check	0.8268999999761582	check	check	VOE_Exp2	SAXE_NES2_s014	1.0	95759	2.0	True	True	unexp	no	32.0	trial-1	psychology	goal	0.8125	stimuli/VOE/psychology/goal_1.1_noobstacles/trial_1/object.png
60.1	7.5	physics_fam	n/a	physics_permanence_fam	physics_permanence_boot_fam	VOE_Exp2	SAXE_NES2_s014	n/a	103267	3.0	n/a	n/a	fam	yes_last4.5s	57.0	boot	physics	permanence	0.8125	stimuli/VOE/physics/permanence_create_one-becomes-two-fan/boot/fam.mp4
67.869	7.5	physics_exp	n/a	physics_permanence_exp	physics_permanence_boot_exp	VOE_Exp2	SAXE_NES2_s014	n/a	111036	3.0	n/a	n/a	exp	yes_last4.5s	57.0	boot	physics	permanence	0.8125	stimuli/VOE/physics/permanence_create_one-becomes-two-fan/boot/exp.mp4
75.629	6.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s014	n/a	117296	3.0	n/a	n/a	n/a	n/a	57.0	boot	n/a	n/a	0.8125	n/a
81.638	2.0	check	0.746	check	check	VOE_Exp2	SAXE_NES2_s014	1.0	119305	3.0	False	True	exp	yes_last4.5s	57.0	boot	physics	permanence	0.8125	stimuli/VOE/physics/permanence_invisible_discontinuous_two-become-one-occluders/lantern/object.png
83.648	7.5	physics_fam	n/a	physics_permanence_fam	physics_permanence_lantern_fam	VOE_Exp2	SAXE_NES2_s014	n/a	126815	4.0	n/a	n/a	fam	no	43.0	lantern	physics	permanence	0.8125	stimuli/VOE/physics/permanence_invisible_discontinuous_two-become-one-occluders/lantern/fam.mp4
