onset	duration	participant	experiment_name	block_order	video_list	trial_type	prop_correct
0.0	26	SAXE_NES2_s021	DOTSloc_Exp2	1	1	rest	0.8125
26.014000000000003	26	SAXE_NES2_s021	DOTSloc_Exp2	1	1	social	0.8125
52.06499999999999	26	SAXE_NES2_s021	DOTSloc_Exp2	1	1	physics	0.8125
78.106	26	SAXE_NES2_s021	DOTSloc_Exp2	1	1	social	0.8125
104.153	26	SAXE_NES2_s021	DOTSloc_Exp2	1	1	social	0.8125
130.197	26	SAXE_NES2_s021	DOTSloc_Exp2	1	1	physics	0.8125
156.241	26	SAXE_NES2_s021	DOTSloc_Exp2	1	1	physics	0.8125
182.289	26	SAXE_NES2_s021	DOTSloc_Exp2	1	1	social	0.8125
208.338	26	SAXE_NES2_s021	DOTSloc_Exp2	1	1	physics	0.8125
234.377	26	SAXE_NES2_s021	DOTSloc_Exp2	1	1	rest	0.8125
260.389	26	SAXE_NES2_s021	DOTSloc_Exp2	1	1	physics	0.8125
286.429	26	SAXE_NES2_s021	DOTSloc_Exp2	1	1	social	0.8125
312.462	26	SAXE_NES2_s021	DOTSloc_Exp2	1	1	physics	0.8125
338.502	26	SAXE_NES2_s021	DOTSloc_Exp2	1	1	physics	0.8125
364.537	26	SAXE_NES2_s021	DOTSloc_Exp2	1	1	social	0.8125
390.586	26	SAXE_NES2_s021	DOTSloc_Exp2	1	1	social	0.8125
416.634	26	SAXE_NES2_s021	DOTSloc_Exp2	1	1	physics	0.8125
442.682	26	SAXE_NES2_s021	DOTSloc_Exp2	1	1	social	0.8125
468.726	26	SAXE_NES2_s021	DOTSloc_Exp2	1	1	rest	0.8125
