onset	duration	participant	experiment_name	block_order	video_list	trial_type	prop_correct
0.0	26	SAXE_NES2_s032	DOTSloc_Exp2	1	2	rest	0.625
26.008000000000003	26	SAXE_NES2_s032	DOTSloc_Exp2	1	2	social	0.625
52.026	26	SAXE_NES2_s032	DOTSloc_Exp2	1	2	physics	0.625
78.05	26	SAXE_NES2_s032	DOTSloc_Exp2	1	2	social	0.625
104.079	26	SAXE_NES2_s032	DOTSloc_Exp2	1	2	social	0.625
130.108	26	SAXE_NES2_s032	DOTSloc_Exp2	1	2	physics	0.625
156.135	26	SAXE_NES2_s032	DOTSloc_Exp2	1	2	physics	0.625
182.163	26	SAXE_NES2_s032	DOTSloc_Exp2	1	2	social	0.625
208.187	26	SAXE_NES2_s032	DOTSloc_Exp2	1	2	physics	0.625
234.20800000000003	26	SAXE_NES2_s032	DOTSloc_Exp2	1	2	rest	0.625
260.217	26	SAXE_NES2_s032	DOTSloc_Exp2	1	2	physics	0.625
286.244	26	SAXE_NES2_s032	DOTSloc_Exp2	1	2	social	0.625
312.27	26	SAXE_NES2_s032	DOTSloc_Exp2	1	2	physics	0.625
338.3	26	SAXE_NES2_s032	DOTSloc_Exp2	1	2	physics	0.625
364.322	26	SAXE_NES2_s032	DOTSloc_Exp2	1	2	social	0.625
390.352	26	SAXE_NES2_s032	DOTSloc_Exp2	1	2	social	0.625
416.383	26	SAXE_NES2_s032	DOTSloc_Exp2	1	2	physics	0.625
442.41	26	SAXE_NES2_s032	DOTSloc_Exp2	1	2	social	0.625
468.434	26	SAXE_NES2_s032	DOTSloc_Exp2	1	2	rest	0.625
