onset	duration	participant	experiment_name	block_order	video_list	trial_type	prop_correct
0.0	26	SAXE_NES2_s009	DOTSloc_Exp2	1	1	rest	0.9375
26.01400000000001	26	SAXE_NES2_s009	DOTSloc_Exp2	1	1	social	0.9375
52.042000000000016	26	SAXE_NES2_s009	DOTSloc_Exp2	1	1	physics	0.9375
78.074	26	SAXE_NES2_s009	DOTSloc_Exp2	1	1	social	0.9375
104.104	26	SAXE_NES2_s009	DOTSloc_Exp2	1	1	social	0.9375
130.135	26	SAXE_NES2_s009	DOTSloc_Exp2	1	1	physics	0.9375
156.16199999999998	26	SAXE_NES2_s009	DOTSloc_Exp2	1	1	physics	0.9375
182.183	26	SAXE_NES2_s009	DOTSloc_Exp2	1	1	social	0.9375
208.20800000000003	26	SAXE_NES2_s009	DOTSloc_Exp2	1	1	physics	0.9375
234.23200000000003	26	SAXE_NES2_s009	DOTSloc_Exp2	1	1	rest	0.9375
260.242	26	SAXE_NES2_s009	DOTSloc_Exp2	1	1	physics	0.9375
286.267	26	SAXE_NES2_s009	DOTSloc_Exp2	1	1	social	0.9375
312.29	26	SAXE_NES2_s009	DOTSloc_Exp2	1	1	physics	0.9375
338.321	26	SAXE_NES2_s009	DOTSloc_Exp2	1	1	physics	0.9375
364.351	26	SAXE_NES2_s009	DOTSloc_Exp2	1	1	social	0.9375
390.367	26	SAXE_NES2_s009	DOTSloc_Exp2	1	1	social	0.9375
416.393	26	SAXE_NES2_s009	DOTSloc_Exp2	1	1	physics	0.9375
442.417	26	SAXE_NES2_s009	DOTSloc_Exp2	1	1	social	0.9375
468.4440000000001	26	SAXE_NES2_s009	DOTSloc_Exp2	1	1	rest	0.9375
