onset	duration	participant	experiment_name	block_order	video_list	trial_type	prop_correct
0.0	26	SAXE_NES2_s002	DOTSloc_Exp2	2	1	rest	0.9375
26.015	26	SAXE_NES2_s002	DOTSloc_Exp2	2	1	physics	0.9375
52.04600000000001	26	SAXE_NES2_s002	DOTSloc_Exp2	2	1	social	0.9375
78.06400000000001	26	SAXE_NES2_s002	DOTSloc_Exp2	2	1	physics	0.9375
104.094	26	SAXE_NES2_s002	DOTSloc_Exp2	2	1	physics	0.9375
130.123	26	SAXE_NES2_s002	DOTSloc_Exp2	2	1	social	0.9375
156.153	26	SAXE_NES2_s002	DOTSloc_Exp2	2	1	social	0.9375
182.175	26	SAXE_NES2_s002	DOTSloc_Exp2	2	1	physics	0.9375
208.2	26	SAXE_NES2_s002	DOTSloc_Exp2	2	1	social	0.9375
234.227	26	SAXE_NES2_s002	DOTSloc_Exp2	2	1	rest	0.9375
260.237	26	SAXE_NES2_s002	DOTSloc_Exp2	2	1	social	0.9375
286.266	26	SAXE_NES2_s002	DOTSloc_Exp2	2	1	physics	0.9375
312.287	26	SAXE_NES2_s002	DOTSloc_Exp2	2	1	social	0.9375
338.318	26	SAXE_NES2_s002	DOTSloc_Exp2	2	1	social	0.9375
364.338	26	SAXE_NES2_s002	DOTSloc_Exp2	2	1	physics	0.9375
390.367	26	SAXE_NES2_s002	DOTSloc_Exp2	2	1	physics	0.9375
416.392	26	SAXE_NES2_s002	DOTSloc_Exp2	2	1	social	0.9375
442.422	26	SAXE_NES2_s002	DOTSloc_Exp2	2	1	physics	0.9375
468.449	26	SAXE_NES2_s002	DOTSloc_Exp2	2	1	rest	0.9375
