onset	duration	trial_type	response_time	trial_type_specific	trial_type_morespecific	experiment_name	participant	correct	time_elapsed	trial_n	correct_answer	subject_correct	event	identical_tests	stim_ID	scenario_string	domain	task	prop_correct	stim_path
0.0020000000000024	10.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s005	n/a	46625	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.75	n/a
10.016000000000004	7.5	psychology_fam	n/a	psychology_efficiency_fam	psychology_efficiency_trial-14-pit_fam	VOE_Exp2	SAXE_NES2_s005	n/a	54139	1.0	n/a	n/a	fam	no	3.0	trial-14-pit	psychology	efficiency	0.75	stimuli/VOE/psychology/efficiency_2.1_noobstacleattest/trial_14_pit/fam.mp4
17.781000000000006	7.5	psychology_unexp	n/a	psychology_efficiency_unexp	psychology_efficiency_trial-14-pit_unexp	VOE_Exp2	SAXE_NES2_s005	n/a	61904	1.0	n/a	n/a	unexp	no	3.0	trial-14-pit	psychology	efficiency	0.75	stimuli/VOE/psychology/efficiency_2.1_noobstacleattest/trial_14_pit/unexp.mp4
25.548	7.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s005	n/a	69171	1.0	n/a	n/a	n/a	n/a	3.0	trial-14-pit	n/a	n/a	0.75	n/a
32.559000000000005	2.0	check	1.45029999999702	check	check	VOE_Exp2	SAXE_NES2_s005	0.0	71182	1.0	False	False	unexp	no	3.0	trial-14-pit	psychology	efficiency	0.75	stimuli/VOE/psychology/efficiency_2.1_noobstacleattest/trial_2_barrier/agent.png
34.565999999999995	7.5	physics_fam	n/a	physics_permanence_fam	physics_permanence_cone_fam	VOE_Exp2	SAXE_NES2_s005	n/a	78689	2.0	n/a	n/a	fam	yes_last4.5s	25.0	cone	physics	permanence	0.75	stimuli/VOE/physics/permanence_create_one-becomes-two-fan/cone/fam.mp4
42.331	7.5	physics_exp	n/a	physics_permanence_exp	physics_permanence_cone_exp	VOE_Exp2	SAXE_NES2_s005	n/a	86454	2.0	n/a	n/a	exp	yes_last4.5s	25.0	cone	physics	permanence	0.75	stimuli/VOE/physics/permanence_create_one-becomes-two-fan/cone/exp.mp4
50.091	7.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s005	n/a	93714	2.0	n/a	n/a	n/a	n/a	25.0	cone	n/a	n/a	0.75	n/a
57.096	2.0	check	1.6571000000014902	check	check	VOE_Exp2	SAXE_NES2_s005	1.0	95719	2.0	False	True	exp	yes_last4.5s	25.0	cone	physics	permanence	0.75	stimuli/VOE/physics/permanence_invisible_discontinuous_two-become-one-occluders/toy/occluder.png
59.104000000000006	7.5	psychology_fam	n/a	psychology_goal_fam	psychology_goal_trial-9_fam	VOE_Exp2	SAXE_NES2_s005	n/a	103227	3.0	n/a	n/a	fam	yes	0.0	trial-9	psychology	goal	0.75	stimuli/VOE/psychology/goal_1.1_noobstacles/trial_9/fam_unexp.mp4
