onset	duration	participant	experiment_name	block_order	video_list	trial_type	prop_correct
0.0	26	SAXE_NES2_s030	DOTSloc_Exp2	2	1	rest	0.875
26.015	26	SAXE_NES2_s030	DOTSloc_Exp2	2	1	physics	0.875
52.041	26	SAXE_NES2_s030	DOTSloc_Exp2	2	1	social	0.875
78.066	26	SAXE_NES2_s030	DOTSloc_Exp2	2	1	physics	0.875
104.093	26	SAXE_NES2_s030	DOTSloc_Exp2	2	1	physics	0.875
130.116	26	SAXE_NES2_s030	DOTSloc_Exp2	2	1	social	0.875
156.144	26	SAXE_NES2_s030	DOTSloc_Exp2	2	1	social	0.875
182.171	26	SAXE_NES2_s030	DOTSloc_Exp2	2	1	physics	0.875
208.201	26	SAXE_NES2_s030	DOTSloc_Exp2	2	1	social	0.875
234.226	26	SAXE_NES2_s030	DOTSloc_Exp2	2	1	rest	0.875
260.233	26	SAXE_NES2_s030	DOTSloc_Exp2	2	1	social	0.875
286.252	26	SAXE_NES2_s030	DOTSloc_Exp2	2	1	physics	0.875
312.277	26	SAXE_NES2_s030	DOTSloc_Exp2	2	1	social	0.875
338.307	26	SAXE_NES2_s030	DOTSloc_Exp2	2	1	social	0.875
364.325	26	SAXE_NES2_s030	DOTSloc_Exp2	2	1	physics	0.875
390.347	26	SAXE_NES2_s030	DOTSloc_Exp2	2	1	physics	0.875
416.37	26	SAXE_NES2_s030	DOTSloc_Exp2	2	1	social	0.875
442.397	26	SAXE_NES2_s030	DOTSloc_Exp2	2	1	physics	0.875
468.423	26	SAXE_NES2_s030	DOTSloc_Exp2	2	1	rest	0.875
