onset	duration	trial_type	response_time	experimentName	correct	stim_path
0.0	3.0	fixation	0.956	VOESocPhys	1.0	n/a
15.514000000000005	3.0	fixation	0.489	VOESocPhys	1.0	n/a
31.029	3.0	fixation	0.455	VOESocPhys	1.0	n/a
46.543000000000006	3.0	fixation	n/a	VOESocPhys	1.0	n/a
62.054	7.0	fixation	0.853	VOESocPhys	1.0	n/a
81.564	7.0	fixation	n/a	VOESocPhys	1.0	n/a
101.078	7.0	fixation	0.609	VOESocPhys	1.0	n/a
120.588	5.0	fixation	0.494	VOESocPhys	1.0	n/a
138.099	5.0	fixation	n/a	VOESocPhys	1.0	n/a
155.609	5.0	fixation	n/a	VOESocPhys	1.0	n/a
173.12099999999998	5.0	fixation	n/a	VOESocPhys	1.0	n/a
190.633	7.0	fixation	0.634	VOESocPhys	1.0	n/a
210.147	5.0	fixation	0.569	VOESocPhys	1.0	n/a
227.656	3.0	fixation	0.54	VOESocPhys	1.0	n/a
243.168	3.0	fixation	n/a	VOESocPhys	1.0	n/a
258.682	5.0	fixation	0.748	VOESocPhys	1.0	n/a
276.202	7.0	fixation	0.569	VOESocPhys	1.0	n/a
295.717	5.0	fixation	n/a	VOESocPhys	1.0	n/a
313.22700000000003	7.0	fixation	n/a	VOESocPhys	1.0	n/a
332.741	7.0	fixation	0.6629999999999999	VOESocPhys	1.0	n/a
352.2580000000001	7.0	fixation	n/a	VOESocPhys	1.0	n/a
371.764	3.0	fixation	0.625	VOESocPhys	1.0	n/a
387.2720000000001	5.0	fixation	n/a	VOESocPhys	1.0	n/a
404.79	3.0	fixation	n/a	VOESocPhys	1.0	n/a
3.0039999999999982	12.25	physics_solidity_fam_1	n/a	VOESocPhys	n/a	stimuli/VOE/physics/solidity_exp1/fam.mp4
18.517000000000003	12.25	physics_solidity_exp_1	n/a	VOESocPhys	n/a	stimuli/VOE/physics/solidity_exp1/exp.mp4
34.036	12.25	physics_solidity_unexp_1	n/a	VOESocPhys	n/a	stimuli/VOE/physics/solidity_exp1/unexp.mp4
49.548	12.25	physics_support_fam_1	n/a	VOESocPhys	n/a	stimuli/VOE/physics/support_exp1/fam.mp4
69.055	12.25	physics_support_unexp_1	n/a	VOESocPhys	n/a	stimuli/VOE/physics/support_exp1/unexp.mp4
88.569	12.25	physics_support_exp_1	n/a	VOESocPhys	n/a	stimuli/VOE/physics/support_exp1/exp.mp4
108.082	12.25	psychology_goals_fam_1	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/goal_exp1/fam_flip.mp4
125.591	12.25	psychology_goals_exp_1	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/goal_exp1/exp_flip.mp4
143.101	12.25	psychology_goals_unexp_1	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/goal_exp1/unexp_flip.mp4
160.611	12.25	psychology_efficiency_fam_1	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/efficiency_exp1/fam_flip.mp4
178.123	12.25	psychology_efficiency_unexp_1	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/efficiency_exp1/unexp_flip.mp4
197.637	12.25	psychology_efficiency_exp_1	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/efficiency_exp1/exp_flip.mp4
215.148	12.25	psychology_goals_fam_2	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/goal_exp1/fam.mp4
230.658	12.25	psychology_goals_unexp_2	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/goal_exp1/unexp.mp4
246.173	12.25	psychology_goals_exp_2	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/goal_exp1/exp.mp4
263.68499999999995	12.25	physics_solidity_fam_2	n/a	VOESocPhys	n/a	stimuli/VOE/physics/solidity_exp1/fam_flip.mp4
283.208	12.25	physics_solidity_exp_2	n/a	VOESocPhys	n/a	stimuli/VOE/physics/solidity_exp1/exp_flip.mp4
300.71900000000005	12.25	physics_solidity_unexp_2	n/a	VOESocPhys	n/a	stimuli/VOE/physics/solidity_exp1/unexp_flip.mp4
320.22799999999995	12.25	psychology_efficiency_fam_2	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/efficiency_exp1/fam.mp4
339.746	12.25	psychology_efficiency_unexp_2	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/efficiency_exp1/unexp.mp4
359.26	12.25	psychology_efficiency_exp_2	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/efficiency_exp1/exp.mp4
374.766	12.25	physics_support_fam_2	n/a	VOESocPhys	n/a	stimuli/VOE/physics/support_exp1/fam_flip.mp4
392.278	12.25	physics_support_exp_2	n/a	VOESocPhys	n/a	stimuli/VOE/physics/support_exp1/exp_flip.mp4
407.79100000000005	12.25	physics_support_unexp_2	n/a	VOESocPhys	n/a	stimuli/VOE/physics/support_exp1/unexp_flip.mp4
