onset	duration	participant	experiment_name	block_order	video_list	trial_type	prop_correct
0.0	26	SAXE_NES2_s020	DOTSloc_Exp2	1	2	rest	0.6875
26.012	26	SAXE_NES2_s020	DOTSloc_Exp2	1	2	social	0.6875
52.056	26	SAXE_NES2_s020	DOTSloc_Exp2	1	2	physics	0.6875
78.097	26	SAXE_NES2_s020	DOTSloc_Exp2	1	2	social	0.6875
104.14	26	SAXE_NES2_s020	DOTSloc_Exp2	1	2	social	0.6875
130.17900000000003	26	SAXE_NES2_s020	DOTSloc_Exp2	1	2	physics	0.6875
156.216	26	SAXE_NES2_s020	DOTSloc_Exp2	1	2	physics	0.6875
182.264	26	SAXE_NES2_s020	DOTSloc_Exp2	1	2	social	0.6875
208.304	26	SAXE_NES2_s020	DOTSloc_Exp2	1	2	physics	0.6875
234.344	26	SAXE_NES2_s020	DOTSloc_Exp2	1	2	rest	0.6875
260.361	26	SAXE_NES2_s020	DOTSloc_Exp2	1	2	physics	0.6875
286.407	26	SAXE_NES2_s020	DOTSloc_Exp2	1	2	social	0.6875
312.454	26	SAXE_NES2_s020	DOTSloc_Exp2	1	2	physics	0.6875
338.492	26	SAXE_NES2_s020	DOTSloc_Exp2	1	2	physics	0.6875
364.537	26	SAXE_NES2_s020	DOTSloc_Exp2	1	2	social	0.6875
390.575	26	SAXE_NES2_s020	DOTSloc_Exp2	1	2	social	0.6875
416.616	26	SAXE_NES2_s020	DOTSloc_Exp2	1	2	physics	0.6875
442.653	26	SAXE_NES2_s020	DOTSloc_Exp2	1	2	social	0.6875
468.691	26	SAXE_NES2_s020	DOTSloc_Exp2	1	2	rest	0.6875
