onset	duration	participant	experiment_name	block_order	video_list	trial_type	prop_correct
0.0	26	SAXE_NES2_s010	DOTSloc_Exp2	2	1	rest	0.8125
26.012	26	SAXE_NES2_s010	DOTSloc_Exp2	2	1	physics	0.8125
52.036	26	SAXE_NES2_s010	DOTSloc_Exp2	2	1	social	0.8125
78.062	26	SAXE_NES2_s010	DOTSloc_Exp2	2	1	physics	0.8125
104.081	26	SAXE_NES2_s010	DOTSloc_Exp2	2	1	physics	0.8125
130.11	26	SAXE_NES2_s010	DOTSloc_Exp2	2	1	social	0.8125
156.136	26	SAXE_NES2_s010	DOTSloc_Exp2	2	1	social	0.8125
182.162	26	SAXE_NES2_s010	DOTSloc_Exp2	2	1	physics	0.8125
208.19	26	SAXE_NES2_s010	DOTSloc_Exp2	2	1	social	0.8125
234.211	26	SAXE_NES2_s010	DOTSloc_Exp2	2	1	rest	0.8125
260.221	26	SAXE_NES2_s010	DOTSloc_Exp2	2	1	social	0.8125
286.242	26	SAXE_NES2_s010	DOTSloc_Exp2	2	1	physics	0.8125
312.25699999999995	26	SAXE_NES2_s010	DOTSloc_Exp2	2	1	social	0.8125
338.28700000000003	26	SAXE_NES2_s010	DOTSloc_Exp2	2	1	social	0.8125
364.311	26	SAXE_NES2_s010	DOTSloc_Exp2	2	1	physics	0.8125
390.342	26	SAXE_NES2_s010	DOTSloc_Exp2	2	1	physics	0.8125
416.37	26	SAXE_NES2_s010	DOTSloc_Exp2	2	1	social	0.8125
442.386	26	SAXE_NES2_s010	DOTSloc_Exp2	2	1	physics	0.8125
468.413	26	SAXE_NES2_s010	DOTSloc_Exp2	2	1	rest	0.8125
