onset	duration	participant	experiment_name	block_order	video_list	trial_type	prop_correct
0.0	26	SAXE_NES2_s012	DOTSloc_Exp2	2	1	rest	0.5625
26.011000000000003	26	SAXE_NES2_s012	DOTSloc_Exp2	2	1	physics	0.5625
52.034	26	SAXE_NES2_s012	DOTSloc_Exp2	2	1	social	0.5625
78.061	26	SAXE_NES2_s012	DOTSloc_Exp2	2	1	physics	0.5625
104.09	26	SAXE_NES2_s012	DOTSloc_Exp2	2	1	physics	0.5625
130.11200000000002	26	SAXE_NES2_s012	DOTSloc_Exp2	2	1	social	0.5625
156.139	26	SAXE_NES2_s012	DOTSloc_Exp2	2	1	social	0.5625
182.17	26	SAXE_NES2_s012	DOTSloc_Exp2	2	1	physics	0.5625
208.196	26	SAXE_NES2_s012	DOTSloc_Exp2	2	1	social	0.5625
234.22200000000004	26	SAXE_NES2_s012	DOTSloc_Exp2	2	1	rest	0.5625
260.232	26	SAXE_NES2_s012	DOTSloc_Exp2	2	1	social	0.5625
286.259	26	SAXE_NES2_s012	DOTSloc_Exp2	2	1	physics	0.5625
312.286	26	SAXE_NES2_s012	DOTSloc_Exp2	2	1	social	0.5625
338.31	26	SAXE_NES2_s012	DOTSloc_Exp2	2	1	social	0.5625
364.337	26	SAXE_NES2_s012	DOTSloc_Exp2	2	1	physics	0.5625
390.368	26	SAXE_NES2_s012	DOTSloc_Exp2	2	1	physics	0.5625
416.393	26	SAXE_NES2_s012	DOTSloc_Exp2	2	1	social	0.5625
442.418	26	SAXE_NES2_s012	DOTSloc_Exp2	2	1	physics	0.5625
468.443	26	SAXE_NES2_s012	DOTSloc_Exp2	2	1	rest	0.5625
