onset	duration	participant	experiment_name	block_order	video_list	trial_type	prop_correct
0.0	26	SAXE_NES2_s001	DOTSloc_Exp2	2	2	rest	0.875
26.009	26	SAXE_NES2_s001	DOTSloc_Exp2	2	2	physics	0.875
52.036	26	SAXE_NES2_s001	DOTSloc_Exp2	2	2	social	0.875
78.063	26	SAXE_NES2_s001	DOTSloc_Exp2	2	2	physics	0.875
104.087	26	SAXE_NES2_s001	DOTSloc_Exp2	2	2	physics	0.875
130.11	26	SAXE_NES2_s001	DOTSloc_Exp2	2	2	social	0.875
156.137	26	SAXE_NES2_s001	DOTSloc_Exp2	2	2	social	0.875
182.164	26	SAXE_NES2_s001	DOTSloc_Exp2	2	2	physics	0.875
208.192	26	SAXE_NES2_s001	DOTSloc_Exp2	2	2	social	0.875
234.218	26	SAXE_NES2_s001	DOTSloc_Exp2	2	2	rest	0.875
260.22799999999995	26	SAXE_NES2_s001	DOTSloc_Exp2	2	2	social	0.875
286.258	26	SAXE_NES2_s001	DOTSloc_Exp2	2	2	physics	0.875
312.279	26	SAXE_NES2_s001	DOTSloc_Exp2	2	2	social	0.875
338.301	26	SAXE_NES2_s001	DOTSloc_Exp2	2	2	social	0.875
364.33	26	SAXE_NES2_s001	DOTSloc_Exp2	2	2	physics	0.875
390.346	26	SAXE_NES2_s001	DOTSloc_Exp2	2	2	physics	0.875
416.373	26	SAXE_NES2_s001	DOTSloc_Exp2	2	2	social	0.875
442.4	26	SAXE_NES2_s001	DOTSloc_Exp2	2	2	physics	0.875
468.428	26	SAXE_NES2_s001	DOTSloc_Exp2	2	2	rest	0.875
