onset	duration	participant	experiment_name	block_order	video_list	trial_type	prop_correct
0.0	26	SAXE_NES2_s001	DOTSloc_Exp2	1	1	rest	0.9375
26.01	26	SAXE_NES2_s001	DOTSloc_Exp2	1	1	social	0.9375
52.037	26	SAXE_NES2_s001	DOTSloc_Exp2	1	1	physics	0.9375
78.065	26	SAXE_NES2_s001	DOTSloc_Exp2	1	1	social	0.9375
104.093	26	SAXE_NES2_s001	DOTSloc_Exp2	1	1	social	0.9375
130.118	26	SAXE_NES2_s001	DOTSloc_Exp2	1	1	physics	0.9375
156.144	26	SAXE_NES2_s001	DOTSloc_Exp2	1	1	physics	0.9375
182.169	26	SAXE_NES2_s001	DOTSloc_Exp2	1	1	social	0.9375
208.191	26	SAXE_NES2_s001	DOTSloc_Exp2	1	1	physics	0.9375
234.215	26	SAXE_NES2_s001	DOTSloc_Exp2	1	1	rest	0.9375
260.225	26	SAXE_NES2_s001	DOTSloc_Exp2	1	1	physics	0.9375
286.24800000000005	26	SAXE_NES2_s001	DOTSloc_Exp2	1	1	social	0.9375
312.271	26	SAXE_NES2_s001	DOTSloc_Exp2	1	1	physics	0.9375
338.29400000000004	26	SAXE_NES2_s001	DOTSloc_Exp2	1	1	physics	0.9375
364.315	26	SAXE_NES2_s001	DOTSloc_Exp2	1	1	social	0.9375
390.339	26	SAXE_NES2_s001	DOTSloc_Exp2	1	1	social	0.9375
416.365	26	SAXE_NES2_s001	DOTSloc_Exp2	1	1	physics	0.9375
442.39	26	SAXE_NES2_s001	DOTSloc_Exp2	1	1	social	0.9375
468.41300000000007	26	SAXE_NES2_s001	DOTSloc_Exp2	1	1	rest	0.9375
