onset	duration	trial_type	response_time	experimentName	correct	stim_path
0.0	5.0	fixation	n/a	VOESocPhys	1.0	n/a
17.515	7.0	fixation	0.62	VOESocPhys	1.0	n/a
37.02499999999999	3.0	fixation	n/a	VOESocPhys	1.0	n/a
52.533	3.0	fixation	0.515	VOESocPhys	1.0	n/a
68.04100000000001	7.0	fixation	n/a	VOESocPhys	1.0	n/a
87.55	3.0	fixation	0.4039999999999999	VOESocPhys	1.0	n/a
103.061	3.0	fixation	n/a	VOESocPhys	1.0	n/a
118.568	3.0	fixation	n/a	VOESocPhys	1.0	n/a
134.079	3.0	fixation	0.516	VOESocPhys	1.0	n/a
149.589	7.0	fixation	n/a	VOESocPhys	1.0	n/a
169.09699999999995	3.0	fixation	0.446	VOESocPhys	1.0	n/a
184.61	3.0	fixation	n/a	VOESocPhys	1.0	n/a
200.119	3.0	fixation	n/a	VOESocPhys	1.0	n/a
215.632	3.0	fixation	n/a	VOESocPhys	1.0	n/a
231.142	5.0	fixation	n/a	VOESocPhys	1.0	n/a
248.648	7.0	fixation	n/a	VOESocPhys	1.0	n/a
268.157	3.0	fixation	n/a	VOESocPhys	1.0	n/a
283.666	3.0	fixation	0.439	VOESocPhys	1.0	n/a
299.18	3.0	fixation	0.485	VOESocPhys	1.0	n/a
314.689	7.0	fixation	n/a	VOESocPhys	1.0	n/a
334.201	5.0	fixation	0.424	VOESocPhys	1.0	n/a
351.71	3.0	fixation	0.3989999999999999	VOESocPhys	1.0	n/a
367.221	7.0	fixation	n/a	VOESocPhys	1.0	n/a
386.733	7.0	fixation	n/a	VOESocPhys	1.0	n/a
5.004999999999996	12.25	physics_solidity_fam_1	n/a	VOESocPhys	n/a	stimuli/VOE/physics/solidity_exp1/fam.mp4
24.52	12.25	physics_solidity_unexp_1	n/a	VOESocPhys	n/a	stimuli/VOE/physics/solidity_exp1/unexp.mp4
40.026	12.25	physics_solidity_exp_1	n/a	VOESocPhys	n/a	stimuli/VOE/physics/solidity_exp1/exp.mp4
55.53500000000001	12.25	physics_support_fam_1	n/a	VOESocPhys	n/a	stimuli/VOE/physics/support_exp1/fam_flip.mp4
75.044	12.25	physics_support_exp_1	n/a	VOESocPhys	n/a	stimuli/VOE/physics/support_exp1/exp_flip.mp4
90.556	12.25	physics_support_unexp_1	n/a	VOESocPhys	n/a	stimuli/VOE/physics/support_exp1/unexp_flip.mp4
106.062	12.25	psychology_goals_fam_1	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/goal_exp1/fam.mp4
121.57	12.25	psychology_goals_unexp_1	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/goal_exp1/unexp.mp4
137.08300000000003	12.25	psychology_goals_exp_1	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/goal_exp1/exp.mp4
156.591	12.25	psychology_efficiency_fam_1	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/efficiency_exp1/fam.mp4
172.101	12.25	psychology_efficiency_exp_1	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/efficiency_exp1/exp.mp4
187.612	12.25	psychology_efficiency_unexp_1	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/efficiency_exp1/unexp.mp4
203.124	12.25	psychology_goals_fam_2	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/goal_exp1/fam_flip.mp4
218.635	12.25	psychology_goals_exp_2	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/goal_exp1/exp_flip.mp4
236.143	12.25	psychology_goals_unexp_2	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/goal_exp1/unexp_flip.mp4
255.65	12.25	physics_solidity_fam_2	n/a	VOESocPhys	n/a	stimuli/VOE/physics/solidity_exp1/fam_flip.mp4
271.16	12.25	physics_solidity_unexp_2	n/a	VOESocPhys	n/a	stimuli/VOE/physics/solidity_exp1/unexp_flip.mp4
286.671	12.25	physics_solidity_exp_2	n/a	VOESocPhys	n/a	stimuli/VOE/physics/solidity_exp1/exp_flip.mp4
302.183	12.25	psychology_efficiency_fam_2	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/efficiency_exp1/fam_flip.mp4
321.691	12.25	psychology_efficiency_unexp_2	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/efficiency_exp1/unexp_flip.mp4
339.202	12.25	psychology_efficiency_exp_2	n/a	VOESocPhys	n/a	stimuli/VOE/psychology/efficiency_exp1/exp_flip.mp4
354.711	12.25	physics_support_fam_2	n/a	VOESocPhys	n/a	stimuli/VOE/physics/support_exp1/fam.mp4
374.225	12.25	physics_support_exp_2	n/a	VOESocPhys	n/a	stimuli/VOE/physics/support_exp1/exp.mp4
393.735	12.25	physics_support_unexp_2	n/a	VOESocPhys	n/a	stimuli/VOE/physics/support_exp1/unexp.mp4
