onset	duration	trial_type	response_time	trial_type_specific	trial_type_morespecific	experiment_name	participant	correct	time_elapsed	trial_n	correct_answer	subject_correct	event	identical_tests	stim_ID	scenario_string	domain	task	prop_correct	stim_path
0.0040000000000048	10.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s017	n/a	74709	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.9375	n/a
10.027	7.5	psychology_fam	n/a	psychology_goal_fam	psychology_goal_trial-9_fam	VOE_Exp2	SAXE_NES2_s017	n/a	82232	1.0	n/a	n/a	fam	yes	0.0	trial-9	psychology	goal	0.9375	stimuli/VOE/psychology/goal_1.1_noobstacles/trial_9/fam_unexp.mp4
17.796000000000006	7.5	psychology_unexp	n/a	psychology_goal_unexp	psychology_goal_trial-9_unexp	VOE_Exp2	SAXE_NES2_s017	n/a	90001	1.0	n/a	n/a	unexp	yes	0.0	trial-9	psychology	goal	0.9375	stimuli/VOE/psychology/goal_1.1_noobstacles/trial_9/test.mp4
25.568	5.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s017	n/a	95273	1.0	n/a	n/a	n/a	n/a	0.0	trial-9	n/a	n/a	0.9375	n/a
30.582000000000008	2.0	check	1.0987000000178817	check	check	VOE_Exp2	SAXE_NES2_s017	1.0	97287	1.0	False	True	unexp	yes	0.0	trial-9	psychology	goal	0.9375	stimuli/VOE/psychology/goal_1.1_obstacles/trial_16_pedestal/object.png
32.595	7.5	psychology_fam	n/a	psychology_efficiency_fam	psychology_efficiency_trial-14-pit_fam	VOE_Exp2	SAXE_NES2_s017	n/a	104800	2.0	n/a	n/a	fam	no	19.0	trial-14-pit	psychology	efficiency	0.9375	stimuli/VOE/psychology/efficiency_2.1_noobstacleattest/trial_14_pit/fam.mp4
40.365	7.5	psychology_exp	n/a	psychology_efficiency_exp	psychology_efficiency_trial-14-pit_exp	VOE_Exp2	SAXE_NES2_s017	n/a	112570	2.0	n/a	n/a	exp	no	19.0	trial-14-pit	psychology	efficiency	0.9375	stimuli/VOE/psychology/efficiency_2.1_noobstacleattest/trial_14_pit/exp.mp4
48.124	8.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s017	n/a	120829	2.0	n/a	n/a	n/a	n/a	19.0	trial-14-pit	n/a	n/a	0.9375	n/a
56.136	2.0	check	1.1909000000059604	check	check	VOE_Exp2	SAXE_NES2_s017	1.0	122841	2.0	False	True	exp	no	19.0	trial-14-pit	psychology	efficiency	0.9375	stimuli/VOE/psychology/efficiency_2.1_noobstacleattest/trial_2_barrier/agent.png
58.149	7.5	physics_fam	n/a	physics_solidity_fam	physics_solidity_chair_fam	VOE_Exp2	SAXE_NES2_s017	n/a	130354	3.0	n/a	n/a	fam	no	22.0	chair	physics	solidity	0.9375	stimuli/VOE/physics/solidity_long_overturn_fan/chair/fam.mp4
