onset	duration	trial_type	response_time	trial_type_specific	trial_type_morespecific	experiment_name	participant	correct	time_elapsed	trial_n	correct_answer	subject_correct	event	identical_tests	stim_ID	scenario_string	domain	task	prop_correct	stim_path
0.0120000000000004	10.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s029	n/a	63262	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.9375	n/a
10.027	7.5	psychology_fam	n/a	psychology_efficiency_fam	psychology_efficiency_trial-14-pit_fam	VOE_Exp2	SAXE_NES2_s029	n/a	70777	1.0	n/a	n/a	fam	no	3.0	trial-14-pit	psychology	efficiency	0.9375	stimuli/VOE/psychology/efficiency_2.1_noobstacleattest/trial_14_pit/fam.mp4
17.792	7.5	psychology_unexp	n/a	psychology_efficiency_unexp	psychology_efficiency_trial-14-pit_unexp	VOE_Exp2	SAXE_NES2_s029	n/a	78542	1.0	n/a	n/a	unexp	no	3.0	trial-14-pit	psychology	efficiency	0.9375	stimuli/VOE/psychology/efficiency_2.1_noobstacleattest/trial_14_pit/unexp.mp4
25.557	2.0	check	0.6614000000357628	check	check	VOE_Exp2	SAXE_NES2_s029	1.0	80807	1.0	False	True	unexp	no	3.0	trial-14-pit	psychology	efficiency	0.9375	stimuli/VOE/psychology/goal_exp1/agent.png
27.566000000000003	7.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s029	n/a	87816	1.0	n/a	n/a	n/a	n/a	3.0	trial-14-pit	n/a	n/a	0.9375	n/a
34.578	7.5	physics_fam	n/a	physics_permanence_fam	physics_permanence_toy_fam	VOE_Exp2	SAXE_NES2_s029	n/a	95328	2.0	n/a	n/a	fam	no	27.0	toy	physics	permanence	0.9375	stimuli/VOE/physics/permanence_invisible_discontinuous_two-become-one-occluders/toy/fam.mp4
42.351	7.5	physics_unexp	n/a	physics_permanence_unexp	physics_permanence_toy_unexp	VOE_Exp2	SAXE_NES2_s029	n/a	103101	2.0	n/a	n/a	unexp	no	27.0	toy	physics	permanence	0.9375	stimuli/VOE/physics/permanence_invisible_discontinuous_two-become-one-occluders/toy/unexp.mp4
50.124	2.0	check	0.6213999999761581	check	check	VOE_Exp2	SAXE_NES2_s029	1.0	105374	2.0	True	True	unexp	no	27.0	toy	physics	permanence	0.9375	stimuli/VOE/physics/permanence_invisible_discontinuous_two-become-one-occluders/toy/occluder.png
52.133	6.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s029	n/a	111383	2.0	n/a	n/a	n/a	n/a	27.0	toy	n/a	n/a	0.9375	n/a
58.142	7.5	psychology_fam	n/a	psychology_goal_fam	psychology_goal_trial-9_fam	VOE_Exp2	SAXE_NES2_s029	n/a	118892	3.0	n/a	n/a	fam	yes	0.0	trial-9	psychology	goal	0.9375	stimuli/VOE/psychology/goal_1.1_noobstacles/trial_9/fam_unexp.mp4
65.914	7.5	psychology_unexp	n/a	psychology_goal_unexp	psychology_goal_trial-9_unexp	VOE_Exp2	SAXE_NES2_s029	n/a	126664	3.0	n/a	n/a	unexp	yes	0.0	trial-9	psychology	goal	0.9375	stimuli/VOE/psychology/goal_1.1_noobstacles/trial_9/test.mp4
73.686	2.0	check	1.354800000011921	check	check	VOE_Exp2	SAXE_NES2_s029	1.0	128936	3.0	False	True	unexp	yes	0.0	trial-9	psychology	goal	0.9375	stimuli/VOE/psychology/efficiency_2.1_noobstacleattest/trial_14_pit/agent.png
75.691	6.0	fixation	n/a	fixation	fixation	VOE_Exp2	SAXE_NES2_s029	n/a	134941	3.0	n/a	n/a	n/a	n/a	0.0	trial-9	n/a	n/a	0.9375	n/a
81.70599999999999	7.5	physics_fam	n/a	physics_solidity_fam	physics_solidity_chair_fam	VOE_Exp2	SAXE_NES2_s029	n/a	142456	4.0	n/a	n/a	fam	no	6.0	chair	physics	solidity	0.9375	stimuli/VOE/physics/solidity_long_overturn_fan/chair/fam.mp4
