onset	duration	participant	experiment_name	block_order	video_list	trial_type	prop_correct
0.0	26	SAXE_NES2_s029	DOTSloc_Exp2	2	2	rest	0.5
26.014	26	SAXE_NES2_s029	DOTSloc_Exp2	2	2	physics	0.5
52.06	26	SAXE_NES2_s029	DOTSloc_Exp2	2	2	social	0.5
78.095	26	SAXE_NES2_s029	DOTSloc_Exp2	2	2	physics	0.5
104.14	26	SAXE_NES2_s029	DOTSloc_Exp2	2	2	physics	0.5
130.183	26	SAXE_NES2_s029	DOTSloc_Exp2	2	2	social	0.5
156.23000000000002	26	SAXE_NES2_s029	DOTSloc_Exp2	2	2	social	0.5
182.278	26	SAXE_NES2_s029	DOTSloc_Exp2	2	2	physics	0.5
208.326	26	SAXE_NES2_s029	DOTSloc_Exp2	2	2	social	0.5
234.368	26	SAXE_NES2_s029	DOTSloc_Exp2	2	2	rest	0.5
260.382	26	SAXE_NES2_s029	DOTSloc_Exp2	2	2	social	0.5
286.418	26	SAXE_NES2_s029	DOTSloc_Exp2	2	2	physics	0.5
312.461	26	SAXE_NES2_s029	DOTSloc_Exp2	2	2	social	0.5
338.505	26	SAXE_NES2_s029	DOTSloc_Exp2	2	2	social	0.5
364.537	26	SAXE_NES2_s029	DOTSloc_Exp2	2	2	physics	0.5
390.57	26	SAXE_NES2_s029	DOTSloc_Exp2	2	2	physics	0.5
416.61	26	SAXE_NES2_s029	DOTSloc_Exp2	2	2	social	0.5
442.652	26	SAXE_NES2_s029	DOTSloc_Exp2	2	2	physics	0.5
468.693	26	SAXE_NES2_s029	DOTSloc_Exp2	2	2	rest	0.5
